dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust
1075075200,1075020010,1075067828,22.28,22.89,1013,89,20.38,75,8000.0,4.6,100,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1075161600,1075106454,1075154212,20.58,21.15,1014,94,19.58,100,5000.0,2.6,90,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 2.62},
1075248000,1075192897,1075240596,21.01,21.62,1017,94,20.01,100,3000.0,3.1,90,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 3.2},
1075334400,1075279341,1075326978,21.97,22.36,1018,82,18.76,75,5000.0,2.6,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1075420800,1075365784,1075413358,22.67,22.9,1018,73,17.58,40,10000.0,2.6,110,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1075507200,1075452227,1075499737,21.68,22.12,1019,85,19.05,75,10000.0,3.1,300,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1075593600,1075538670,1075586115,21.3,21.37,1019,72,16.05,100,9000.0,2.1,330,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1075680000,1075625113,1075672492,22.08,22.54,1018,84,19.25,75,10000.0,2.1,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1075766400,1075711555,1075758867,21.99,22.39,1016,82,18.78,40,10000.0,2.6,230,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1075852800,1075797997,1075845241,21.49,21.97,1017,87,19.24,20,6000.0,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1075939200,1075884438,1075931614,22.73,23.25,1016,84,19.89,40,10000.0,2.1,70,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1076025600,1075970879,1076017985,22.89,23.56,1014,89,20.98,40,7000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1076112000,1076057320,1076104356,17.43,17.53,1016,88,15.42,100,10000.0,5.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1076198400,1076143760,1076190725,16.69,16.84,1017,93,15.55,36,,3.71,145,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1076284800,1076230199,1076277093,17.57,17.63,1021,86,15.2,40,10000.0,7.7,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1076371200,1076316639,1076363460,17.62,17.66,1020,85,15.07,75,10000.0,5.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1076457600,1076403077,1076449825,18.67,18.94,1019,90,17.0,75,10000.0,5.7,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1076544000,1076489516,1076536190,19.63,19.82,1021,83,16.66,75,10000.0,6.2,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1076630400,1076575954,1076622553,20.16,20.42,1022,84,17.37,75,9000.0,4.1,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1076716800,1076662391,1076708915,21.18,21.23,1018,72,15.94,20,10000.0,2.1,180,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1076803200,1076748828,1076795276,20.39,20.81,1013,89,18.52,100,10000.0,2.1,360,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.61},
1076889600,1076835264,1076881637,20.31,20.75,1013,90,18.62,75,10000.0,2.1,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.27},
1076976000,1076921700,1076967996,19.19,19.36,1017,84,16.42,75,8000.0,3.1,100,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1077062400,1077008135,1077054354,21.7,22.04,1018,81,18.3,0,10000.0,3.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1077148800,1077094570,1077140711,23.22,24.03,1015,93,22.02,99,,1.71,107,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1077235200,1077181004,1077227067,20.66,21.08,1016,88,18.6,75,10000.0,5.7,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1077321600,1077267438,1077313422,19.33,19.77,1018,94,18.34,100,2000.0,2.6,140,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,
1077408000,1077353871,1077399776,20.03,20.54,1019,94,19.03,100,3000.0,3.1,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1077494400,1077440304,1077486130,19.14,19.56,1019,94,18.15,100,2500.0,4.1,210,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.97},
1077580800,1077526736,1077572482,17.89,18.16,1018,93,16.74,100,6000.0,5.1,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1077667200,1077613168,1077658834,17.82,17.98,1018,89,15.98,100,6000.0,4.1,120,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,
1077753600,1077699599,1077745185,17.62,17.68,1020,86,15.25,100,10000.0,3.6,100,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1077840000,1077786030,1077831535,18.36,18.47,1019,85,15.8,0,10000.0,2.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1077926400,1077872460,1077917884,19.94,19.45,1013,56,10.91,53,9900.0,0.0,0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1078012800,1077958890,1078004233,18.4,18.49,1012,84,15.65,20,10000.0,3.6,170,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1078099200,1078045319,1078090581,19.87,20.13,1014,85,17.28,75,8000.0,4.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1078185600,1078131748,1078176928,20.24,20.57,1017,86,17.82,100,3000.0,4.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1078272000,1078218176,1078263275,22.82,22.78,1015,62,15.16,0,10000.0,2.1,110,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1078358400,1078304604,1078349620,21.2,21.75,1018,91,19.67,100,6000.0,4.1,200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1078444800,1078391031,1078435966,18.54,18.88,1021,93,17.39,100,9000.0,7.2,160,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.34},
1078531200,1078477458,1078522311,19.39,19.76,1023,91,17.88,100,7000.0,2.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1078617600,1078563885,1078608655,19.14,19.41,1020,88,17.11,40,10000.0,3.6,70,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.83},
1078704000,1078650311,1078694999,20.58,20.63,1021,74,15.79,40,10000.0,4.1,70,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1078790400,1078736737,1078781342,22.45,22.84,1021,80,18.83,20,10000.0,0.0,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1078876800,1078823163,1078867685,23.38,23.31,1021,59,14.92,40,10000.0,3.1,30,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1078963200,1078909588,1078954027,21.01,21.39,1022,85,18.39,75,10000.0,5.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1079049600,1078996013,1079040369,19.42,19.66,1019,86,17.02,75,8000.0,27.8,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1079136000,1079082437,1079126711,17.98,18.13,1018,88,15.96,75,6000.0,4.1,140,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1079222400,1079168862,1079213052,20.01,20.26,1019,84,17.23,40,10000.0,4.6,100,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1079308800,1079255286,1079299393,20.18,20.63,1015,91,18.66,100,10000.0,4.1,40,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.24},
1079395200,1079341709,1079385734,19.4,19.64,1015,86,17.0,20,10000.0,3.1,160,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1079481600,1079428133,1079472075,18.87,19.03,1014,85,16.3,75,10000.0,5.7,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1079568000,1079514556,1079558415,18.63,18.72,1014,83,15.69,75,10000.0,4.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1079654400,1079600979,1079644756,19.68,19.92,1015,85,17.09,75,8000.0,2.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1079740800,1079687402,1079731096,19.2,19.42,1015,86,16.8,75,10000.0,2.6,40,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.39},
1079827200,1079773825,1079817436,18.28,18.46,1015,88,16.26,75,4500.0,3.6,200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1079913600,1079860247,1079903776,15.98,16.06,1018,93,14.85,53,9900.0,3.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1080000000,1079946670,1079990116,16.1,16.01,1021,86,13.76,75,10000.0,4.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1080086400,1080033092,1080076455,16.02,16.0,1020,89,14.21,40,10000.0,5.1,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1080172800,1080119515,1080162795,15.79,15.57,1020,82,12.73,75,10000.0,5.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1080259200,1080205937,1080249135,17.05,16.95,1019,82,13.96,75,8000.0,4.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1080345600,1080292359,1080335475,18.02,17.97,1018,80,14.52,40,10000.0,2.1,120,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1080432000,1080378781,1080421815,18.76,18.88,1016,84,16.0,75,7000.0,2.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1080518400,1080465203,1080508156,19.75,19.87,1017,80,16.2,20,10000.0,2.1,150,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1080604800,1080551625,1080594496,19.38,19.62,1020,86,16.98,75,10000.0,2.1,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1080691200,1080638047,1080680837,18.88,19.02,1021,84,16.12,40,10000.0,2.1,130,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1080777600,1080724469,1080767177,18.57,18.73,1020,86,16.18,0,10000.0,4.1,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1080864000,1080810891,1080853519,20.01,20.36,1018,88,17.96,100,3000.0,2.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1080950400,1080897313,1080939860,20.96,21.23,1018,81,17.58,0,7000.0,2.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081036800,1080983735,1081026202,21.75,22.02,1019,78,17.75,40,7000.0,2.1,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1081123200,1081070158,1081112544,20.59,21.0,1019,88,18.53,85,9000.0,2.1,90,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1081209600,1081156580,1081198886,20.9,21.34,1018,88,18.84,40,10000.0,3.1,180,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.5},
1081296000,1081243003,1081285229,19.14,19.43,1016,89,17.28,75,9000.0,5.1,50,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081382400,1081329425,1081371572,20.91,21.17,1015,81,17.53,20,10000.0,2.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081468800,1081415848,1081457915,20.52,20.87,1019,86,18.1,0,10000.0,3.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081555200,1081502271,1081544260,20.19,20.51,1019,86,17.77,75,10000.0,4.6,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081641600,1081588694,1081630604,19.52,19.9,1016,91,18.01,100,10000.0,4.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081728000,1081675117,1081716949,20.17,20.49,1015,86,17.75,75,9000.0,4.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081814400,1081761541,1081803295,20.19,20.51,1019,86,17.77,75,10000.0,4.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1081900800,1081847964,1081889641,20.22,20.54,1020,86,17.8,75,10000.0,4.1,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1081987200,1081934388,1081975988,20.28,20.58,1019,85,17.68,40,10000.0,2.1,70,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1082073600,1082020812,1082062335,20.14,20.46,1019,86,17.73,100,7000.0,2.1,320,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",{'1h': 0.61},
1082160000,1082107236,1082148683,21.72,21.62,1019,64,14.62,40,10000.0,2.6,20,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1082246400,1082193661,1082235032,22.22,22.22,1020,66,15.57,20,10000.0,0.0,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1082332800,1082280085,1082321381,21.41,21.96,1020,90,19.7,75,6000.0,2.1,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1082419200,1082366510,1082407731,20.4,20.79,1018,88,18.35,100,3000.0,3.6,300,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",,
1082505600,1082452935,1082494082,18.56,18.72,1019,86,16.17,75,10000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1082592000,1082539360,1082580434,19.55,19.83,1022,87,17.33,75,10000.0,3.1,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1082678400,1082625786,1082666786,22.54,22.52,1018,64,15.39,40,10000.0,2.1,10,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1082764800,1082712212,1082753139,21.92,21.84,1014,64,14.81,20,10000.0,5.7,340,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1082851200,1082798638,1082839493,20.3,20.74,1016,90,18.61,75,10000.0,4.1,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.24},
1082937600,1082885064,1082925848,15.64,15.74,1021,95,14.84,100,1500.0,4.1,180,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,
1083024000,1082971490,1083012203,15.82,15.7,1022,86,13.48,100,9000.0,4.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1083110400,1083057917,1083098560,16.54,16.47,1023,85,14.01,75,10000.0,2.6,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1083196800,1083144344,1083184917,16.63,16.57,1025,85,14.1,40,10000.0,2.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1083283200,1083230771,1083271275,16.68,16.52,1022,81,13.41,0,10000.0,1.5,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1083369600,1083317198,1083357634,17.43,17.45,1019,85,14.88,20,10000.0,4.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1083456000,1083403625,1083443994,17.48,17.58,1019,88,15.47,75,10000.0,3.1,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1083542400,1083490053,1083530355,20.34,19.81,1020,53,10.46,0,10000.0,1.5,90,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1083628800,1083576481,1083616717,20.2,20.39,1021,81,16.84,40,7000.0,2.1,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1083715200,1083662909,1083703080,19.83,20.17,1022,88,17.79,75,10000.0,2.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1083801600,1083749337,1083789443,19.21,19.35,1021,83,16.25,40,10000.0,3.1,250,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1083888000,1083835765,1083875808,18.05,18.26,1020,90,16.39,75,8000.0,4.1,210,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1083974400,1083922194,1083962174,17.7,17.64,1019,81,14.4,20,10000.0,4.1,20,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1084060800,1084008622,1084048541,15.32,14.66,1020,67,9.23,0,10000.0,4.6,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1084147200,1084095051,1084134908,13.47,13.22,1021,90,11.86,40,10000.0,4.6,170,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1084233600,1084181479,1084221277,15.7,15.6,1021,87,13.54,75,7000.0,2.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1084320000,1084267908,1084307647,14.61,14.19,1020,79,11.01,20,10000.0,3.1,140,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1084406400,1084354337,1084394018,17.26,17.34,1019,88,15.26,100,4000.0,2.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1084492800,1084440766,1084480390,17.99,17.91,1016,79,14.3,75,10000.0,4.6,350,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1084579200,1084527195,1084566763,18.8,18.82,1016,80,15.28,75,10000.0,3.6,350,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1084665600,1084613624,1084653137,14.61,14.27,1018,82,11.57,100,10000.0,3.1,320,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1084752000,1084700053,1084739512,11.03,10.41,1022,85,8.61,75,10000.0,3.6,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1084838400,1084786481,1084825889,13.22,12.95,1019,90,11.62,75,5000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1084924800,1084872910,1084912266,14.35,14.14,1024,88,12.39,100,8000.0,2.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1085011200,1084959339,1084998644,14.92,14.82,1025,90,13.3,100,8000.0,4.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1085097600,1085045768,1085085024,14.28,14.17,1027,92,13.0,100,4000.0,4.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1085184000,1085132196,1085171405,14.4,14.32,1025,93,13.28,100,6000.0,4.1,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 1},
1085270400,1085218624,1085257786,16.15,16.17,1023,90,14.51,75,8000.0,3.1,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1085356800,1085305052,1085344169,18.11,18.12,1022,82,14.99,75,10000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1085443200,1085391480,1085430553,17.57,17.84,1022,94,16.59,100,3000.0,3.1,200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1085529600,1085477908,1085516938,20.77,21.15,1013,86,18.34,40,10000.0,6.2,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,11.3
1085616000,1085564336,1085603324,12.66,11.91,1019,74,8.15,20,10000.0,6.7,340,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1085702400,1085650763,1085689711,11.01,10.28,1024,81,7.88,75,10000.0,5.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1085788800,1085737190,1085776100,11.48,10.56,1026,72,6.62,75,10000.0,4.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1085875200,1085823616,1085862489,14.32,14.13,1025,89,12.53,100,4000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1085961600,1085910042,1085948880,16.4,16.52,1022,93,15.27,40,7000.0,2.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
