dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust
1611100800,1611045372,1611093487,21.42,21.94,1018,89,19.53,100,7000.0,5.14,150,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1611187200,1611131816,1611179879,22.23,22.75,1019,86,19.78,100,8000.0,5.14,140,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1611273600,1611218260,1611266270,22.47,22.84,1020,79,18.65,75,7000.0,5.14,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1611360000,1611304705,1611352659,22.23,22.55,1022,78,18.21,75,8000.0,4.63,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1611446400,1611391149,1611439046,21.46,21.85,1020,84,18.64,20,10000.0,3.1,190,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,0.0
1611532800,1611477593,1611525433,21.53,21.96,1017,85,18.9,40,9000.0,3.1,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,0.0
1611619200,1611564037,1611611818,19.74,20.2,1016,93,18.58,20,8000.0,3.6,100,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 2.64},
1611705600,1611650481,1611698202,23.67,23.89,1015,69,17.65,20,10000.0,2.1,90,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,0.0
1611792000,1611736925,1611784584,26.16,26.16,1014,60,17.79,0,10000.0,2.6,280,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1611878400,1611823368,1611870965,24.52,24.67,1014,63,17.02,20,10000.0,1.54,230,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1611964800,1611909812,1611957344,25.35,25.46,1015,58,16.5,0,10000.0,2.1,250,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1612051200,1611996254,1612043723,25.51,25.92,1017,69,19.41,20,10000.0,3.6,180,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1612137600,1612082697,1612130100,27.7,28.37,1014,53,17.26,75,10000.0,4.1,230,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1612224000,1612169139,1612216476,23.36,23.55,1012,69,17.35,0,10000.0,2.1,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1612310400,1612255581,1612302850,21.8,22.28,1018,86,19.35,75,10000.0,1.03,280,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1612396800,1612342023,1612389223,24.32,24.87,1017,79,20.44,40,9000.0,2.4,103,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,5.4
1612483200,1612428464,1612475595,26.97,28.34,1011,64,19.58,0,10000.0,4.12,320,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.37},
1612569600,1612514905,1612561966,19.57,19.91,1013,89,17.71,75,10000.0,3.1,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1612656000,1612601345,1612648336,19.6,19.65,1015,78,15.66,75,7000.0,5.7,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1612742400,1612687785,1612734704,19.19,19.04,1017,72,14.03,75,10000.0,4.12,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1612828800,1612774224,1612821071,18.6,18.37,1017,71,13.24,0,10000.0,5.14,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1612915200,1612860663,1612907437,20.23,20.32,1018,77,16.07,75,8000.0,5.14,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1613001600,1612947102,1612993802,20.51,20.81,1018,84,17.71,75,10000.0,4.63,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1613088000,1613033540,1613080166,19.46,19.68,1019,85,16.87,75,10000.0,2.06,80,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.04},
1613174400,1613119977,1613166529,20.83,21.19,1016,85,18.22,75,10000.0,3.09,110,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.6},
1613260800,1613206414,1613252890,20.76,21.19,1014,88,18.7,0,10000.0,2.6,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1613347200,1613292851,1613339251,23.93,24.23,1012,71,18.35,0,10000.0,2.1,290,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1613433600,1613379287,1613425610,23.19,23.34,1011,68,16.96,0,10000.0,4.12,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1613520000,1613465722,1613511969,22.7,22.93,1011,73,17.61,0,10000.0,2.1,80,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1613606400,1613552157,1613598326,19.66,20.08,1011,92,18.32,0,10000.0,1.54,20,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",{'1h': 6.04},
1613692800,1613638592,1613684683,21.56,21.94,1012,83,18.55,0,10000.0,2.6,130,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.17},0.0
1613779200,1613725026,1613771038,22.23,22.55,1017,78,18.21,75,10000.0,3.6,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1613865600,1613811459,1613857393,21.79,22.09,1017,79,17.99,40,10000.0,5.14,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1613952000,1613897892,1613943746,21.59,21.84,1019,78,17.59,75,10000.0,5.7,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1614038400,1613984324,1614030099,21.55,21.8,1018,78,17.55,75,10000.0,4.63,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1614124800,1614070756,1614116451,25.59,25.75,1016,59,16.99,0,10000.0,3.6,90,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1614211200,1614157188,1614202802,20.06,20.39,1017,87,17.83,20,8000.0,2.6,80,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.79},0.0
1614297600,1614243618,1614289153,20.67,20.93,1016,82,17.49,75,10000.0,2.68,49,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,3.58
1614384000,1614330049,1614375502,19.87,20.18,1016,87,17.64,75,8000.0,3.1,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1614470400,1614416479,1614461851,19.79,20.25,1017,93,18.63,75,6000.0,3.6,140,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.13},
1614556800,1614502908,1614548199,21.39,21.86,1017,87,19.14,75,10000.0,2.6,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.12},0.0
1614643200,1614589337,1614634547,22.37,22.91,1016,86,19.91,75,8000.0,3.6,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1614729600,1614675766,1614720894,22.64,23.02,1018,79,18.81,0,10000.0,3.1,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1614816000,1614762194,1614807240,21.74,21.98,1018,77,17.53,0,10000.0,3.6,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1614902400,1614848621,1614893585,21.89,22.22,1015,80,18.29,0,10000.0,4.63,330,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,
1614988800,1614935048,1614979930,21.99,22.36,1012,81,18.58,75,10000.0,5.7,330,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.58},0.0
1615075200,1615021475,1615066275,20.38,20.85,1014,91,18.86,75,8000.0,2.1,90,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",{'1h': 0.56},0.0
1615161600,1615107902,1615152619,20.49,20.87,1016,87,18.25,75,6000.0,3.6,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1615248000,1615194328,1615238962,20.59,20.87,1016,83,17.6,75,10000.0,2.6,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1615334400,1615280753,1615325305,21.17,21.09,1015,67,14.81,40,8000.0,7.2,210,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]",,12.86
1615420800,1615367179,1615411648,20.59,20.79,1014,80,17.02,100,9000.0,3.1,100,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,0.0
1615507200,1615453604,1615497990,20.87,21.28,1015,87,18.63,0,10000.0,1.54,250,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 0.15},
1615593600,1615540028,1615584332,22.7,23.06,1017,78,18.67,75,10000.0,3.1,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1615680000,1615626453,1615670673,22.67,22.9,1019,73,17.58,20,10000.0,4.63,100,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1615766400,1615712877,1615757015,20.77,21.02,1018,81,17.39,0,10000.0,3.1,90,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1615852800,1615799301,1615843355,22.69,22.92,1018,73,17.6,40,10000.0,4.63,90,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1615939200,1615885724,1615929696,22.7,23.04,1016,77,18.46,40,10000.0,4.12,90,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1616025600,1615972148,1616016037,22.74,22.95,1014,72,17.43,40,8000.0,2.6,240,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,0.0
1616112000,1616058571,1616102377,20.67,21.09,1016,88,18.61,20,8000.0,2.1,140,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,0.0
1616198400,1616144994,1616188717,21.69,22.19,1019,87,19.43,75,10000.0,3.6,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1616284800,1616231417,1616275057,22.7,23.06,1018,78,18.67,0,10000.0,2.6,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1616371200,1616317839,1616361397,23.88,24.39,1018,79,20.02,75,10000.0,2.6,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1616457600,1616404262,1616447737,23.66,23.99,1020,73,18.54,75,10000.0,4.12,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1616544000,1616490684,1616534077,23.71,24.15,1019,77,19.44,75,10000.0,3.6,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1616630400,1616577106,1616620417,22.45,22.79,1020,78,18.43,75,10000.0,3.6,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1616716800,1616663529,1616706757,23.69,23.99,1018,72,18.35,75,10000.0,4.12,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1616803200,1616749951,1616793097,24.67,25.23,1017,78,20.58,20,8000.0,1.54,80,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1616889600,1616836373,1616879437,26.15,26.15,1014,53,15.83,0,10000.0,2.6,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1616976000,1616922795,1616965777,22.66,22.81,1016,70,16.91,0,10000.0,1.03,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1617062400,1617009217,1617052117,24.69,25.12,1015,73,19.53,20,7000.0,3.1,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,0.0
1617148800,1617095639,1617138458,20.43,20.64,1014,81,17.06,0,10000.0,3.1,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1617235200,1617182061,1617224799,18.67,18.47,1014,72,13.53,40,10000.0,4.63,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1617321600,1617268483,1617311140,18.71,18.65,1017,77,14.6,75,10000.0,6.2,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1617408000,1617354905,1617397481,18.73,18.67,1020,77,14.62,40,10000.0,5.14,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1617494400,1617441327,1617483822,19.71,19.75,1019,77,15.57,75,6000.0,4.63,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1617580800,1617527750,1617570164,19.69,19.7,1019,76,15.34,75,10000.0,4.92,73,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,6.71
1617667200,1617614172,1617656507,19.62,19.7,1020,79,15.88,75,10000.0,4.63,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1617753600,1617700595,1617742849,17.73,17.86,1020,88,15.72,75,10000.0,2.1,110,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.23},0.0
1617840000,1617787017,1617829192,18.7,18.64,1020,77,14.59,40,10000.0,5.7,90,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,0.0
1617926400,1617873440,1617915536,19.45,19.49,1013,78,15.52,75,10000.0,2.6,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1618012800,1617959863,1618001880,20.73,20.87,1020,77,16.56,0,10000.0,2.1,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1618099200,1618046286,1618088224,21.19,20.98,1019,62,13.63,0,10000.0,1.54,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1618185600,1618132709,1618174569,21.33,20.93,1017,54,11.65,0,10000.0,1.03,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1618272000,1618219132,1618260914,20.89,21.18,1020,82,17.7,75,10000.0,5.7,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,0.0
1618358400,1618305556,1618347260,18.42,18.3,1012,76,14.12,75,10000.0,4.12,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1618444800,1618391980,1618433607,18.64,18.47,1019,73,13.71,75,10000.0,4.12,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1618531200,1618478403,1618519954,18.71,18.65,1020,77,14.6,75,10000.0,3.6,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1618617600,1618564828,1618606302,20.18,20.32,1017,79,16.42,0,10000.0,3.1,80,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1618704000,1618651252,1618692650,19.7,19.89,1016,83,16.73,20,8000.0,3.6,140,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.36},
1618790400,1618737676,1618778999,18.66,18.75,1017,83,15.72,75,6000.0,4.12,190,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1618876800,1618824101,1618865349,17.66,17.62,1019,82,14.55,75,10000.0,5.36,148,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,6.26
1618963200,1618910526,1618951700,17.67,17.5,1018,77,13.59,40,10000.0,4.12,170,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1619049600,1618996951,1619038051,17.71,17.68,1019,82,14.6,75,10000.0,4.12,130,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.17},
1619136000,1619083377,1619124403,16.64,16.4,1020,78,12.79,75,8000.0,4.63,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1619222400,1619169803,1619210756,17.45,17.39,1019,82,14.35,75,6000.0,2.6,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1619308800,1619256228,1619297110,19.48,19.57,1017,80,15.94,75,10000.0,2.6,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1619395200,1619342655,1619383464,20.78,20.79,1015,72,15.55,0,10000.0,1.54,30,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1619481600,1619429081,1619469819,19.7,19.87,1017,82,16.54,75,10000.0,2.6,80,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1619568000,1619515507,1619556175,17.45,17.47,1018,85,14.9,75,10000.0,4.63,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1619654400,1619601934,1619642532,17.69,17.53,1019,77,13.61,75,10000.0,4.63,160,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.14},
1619740800,1619688361,1619728890,16.67,16.4,1022,77,12.62,75,10000.0,4.63,90,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1619827200,1619774788,1619815249,16.67,16.43,1023,78,12.82,75,10000.0,3.6,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1619913600,1619861216,1619901608,17.66,17.49,1021,77,13.58,40,10000.0,3.1,140,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,0.0
1620000000,1619947643,1619987969,17.69,17.66,1020,82,14.58,0,10000.0,2.1,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1620086400,1620034071,1620074331,17.87,17.98,1010,87,15.68,0,6000.0,2.1,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1620172800,1620120499,1620160693,19.77,19.42,1011,62,12.29,0,10000.0,0.51,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1620259200,1620206927,1620247056,17.8,17.88,1019,86,15.43,0,10000.0,1.54,170,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1620345600,1620293355,1620333421,19.56,19.61,1018,78,15.62,0,10000.0,6.26,111,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.12},7.15
1620432000,1620379784,1620419786,16.08,15.96,1025,85,13.56,75,6000.0,3.6,160,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.11},
1620518400,1620466212,1620506153,15.61,15.32,1027,80,12.18,75,10000.0,4.63,90,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1620604800,1620552641,1620592520,17.7,17.54,1023,77,13.62,75,10000.0,3.6,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1620691200,1620639069,1620678889,17.66,17.62,1019,82,14.55,0,6000.0,2.6,210,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1620777600,1620725498,1620765258,18.69,18.52,1019,73,13.76,0,10000.0,2.6,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,0.0
1620864000,1620811927,1620851629,15.32,15.31,1021,92,14.03,100,3000.0,3.1,200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",{'1h': 2.79},0.0
1620950400,1620898356,1620938000,14.58,14.21,1024,81,11.36,20,10000.0,3.6,100,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1621036800,1620984785,1621024373,16.34,16.22,1023,84,13.63,75,10000.0,4.12,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1621123200,1621071214,1621110747,17.66,17.62,1021,82,14.55,75,7000.0,3.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,0.0
1621209600,1621157643,1621197121,17.12,17.08,1022,84,14.4,75,8000.0,2.57,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1621296000,1621244071,1621283497,16.71,16.45,1019,77,12.66,0,10000.0,1.54,220,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1621382400,1621330500,1621369874,16.1,15.96,1021,84,13.4,75,7000.0,3.09,90,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1621468800,1621416929,1621456252,15.98,15.8,1019,83,13.1,0,10000.0,2.06,190,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1621555200,1621503358,1621542631,16.48,16.46,1019,87,14.31,100,5000.0,3.13,209,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,4.02
1621641600,1621589786,1621629012,17.71,17.08,1016,59,9.61,0,10000.0,2.57,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1621728000,1621676215,1621715393,17.6,17.5,1016,80,14.11,0,10000.0,5.66,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1621814400,1621762643,1621801775,19.46,19.58,1017,81,16.12,75,10000.0,5.66,280,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1621900800,1621849071,1621888159,12.33,11.29,1021,64,5.72,0,10000.0,1.03,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1621987200,1621935499,1621974544,14.52,14.09,1023,79,10.93,0,10000.0,2.57,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1622073600,1622021926,1622060929,15.52,15.4,1021,87,13.37,0,10000.0,1.54,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
