dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain
1202169600,1202114837,1202162014,17.78,17.91,1019,88,15.77,100,4000.0,5.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1202256000,1202201278,1202248386,19.09,19.35,1020,88,17.06,100,2200.0,4.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1202342400,1202287718,1202334756,19.37,19.76,1019,92,18.04,75,3000.0,6.7,100,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.78}
1202428800,1202374159,1202421126,20.0,20.43,1019,91,18.49,75,6000.0,1.5,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1202515200,1202460598,1202507494,20.83,21.19,1017,85,18.22,75,8000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1202601600,1202547038,1202593860,22.73,23.15,1015,80,19.1,40,7000.0,0.0,0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1202688000,1202633476,1202680226,21.7,22.25,1014,89,19.81,100,7000.0,2.1,300,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1202774400,1202719915,1202766590,22.9,23.02,1017,68,16.68,40,10000.0,0.0,0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1202860800,1202806353,1202852954,21.57,22.0,1017,85,18.94,100,4000.0,3.6,320,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",
1202947200,1202892790,1202939316,23.95,24.02,1017,62,16.23,75,10000.0,2.1,60,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",
1203033600,1202979227,1203025677,22.05,22.37,1018,79,18.24,75,8000.0,5.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1203120000,1203065663,1203112037,21.55,21.98,1018,85,18.92,75,8000.0,4.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1203206400,1203152099,1203198397,22.14,22.73,1017,89,20.24,75,6000.0,2.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1203292800,1203238534,1203284755,20.64,21.19,1019,93,19.47,100,7000.0,3.1,150,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",
1203379200,1203324969,1203371112,20.25,20.58,1019,86,17.83,75,8000.0,1.0,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1203465600,1203411403,1203457468,20.54,20.76,1017,81,17.17,20,10000.0,3.1,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1203552000,1203497837,1203543823,21.33,21.89,1013,91,19.8,75,5000.0,2.6,50,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",
1203638400,1203584270,1203630178,20.31,20.82,1015,93,19.14,75,8000.0,2.6,70,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.86}
1203724800,1203670703,1203716531,22.77,23.3,1018,84,19.93,100,7000.0,3.6,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1203811200,1203757135,1203802883,20.49,20.89,1018,88,18.43,75,10000.0,2.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1203897600,1203843567,1203889235,19.38,19.7,1017,89,17.52,100,6000.0,2.1,130,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1203984000,1203929998,1203975586,19.9,20.09,1016,82,16.74,40,10000.0,4.1,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1204070400,1204016429,1204061936,20.66,20.95,1017,83,17.67,75,10000.0,4.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1204156800,1204102859,1204148286,19.84,20.18,1018,88,17.8,75,10000.0,4.6,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1204243200,1204189289,1204234634,19.61,19.77,1014,82,16.45,40,9900.0,3.1,170,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1204329600,1204275718,1204320982,21.68,22.15,1010,86,19.24,100,10000.0,2.1,70,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.11}
1204416000,1204362147,1204407329,22.73,23.17,1009,81,19.3,14,9900.0,1.5,220,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1204502400,1204448575,1204493676,22.9,23.33,1010,80,19.27,40,6000.0,2.6,270,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1204588800,1204535003,1204580022,24.09,23.7,1008,44,11.09,0,10000.0,3.6,300,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1204675200,1204621431,1204666367,23.84,23.77,1013,57,14.81,4,9900.0,2.1,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1204761600,1204707858,1204752712,21.96,21.78,1013,60,13.85,0,9900.0,2.6,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1204848000,1204794284,1204839056,22.92,23.64,1013,91,21.37,41,,2.19,128,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1204934400,1204880711,1204925400,21.93,22.24,1017,79,18.12,20,10000.0,3.1,110,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1205020800,1204967136,1205011743,21.84,22.25,1018,83,18.82,75,9900.0,4.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1205107200,1205053562,1205098086,21.18,21.52,1018,83,18.18,40,10000.0,2.1,110,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1205193600,1205139987,1205184429,22.29,22.64,1016,79,18.47,75,8000.0,1.5,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1205280000,1205226412,1205270771,22.45,22.81,1014,79,18.63,40,10000.0,2.1,30,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1205366400,1205312837,1205357112,21.61,22.02,1015,84,18.79,75,10000.0,3.6,340,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.13}
1205452800,1205399261,1205443454,18.37,18.59,1016,89,16.53,75,8000.0,6.7,180,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.14}
1205539200,1205485685,1205529795,17.6,17.5,1018,80,14.11,40,10000.0,3.6,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1205625600,1205572109,1205616136,17.28,17.28,1020,85,14.74,100,5000.0,6.2,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1205712000,1205658532,1205702476,18.09,18.38,1022,93,16.94,100,5000.0,1.5,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1205798400,1205744956,1205788817,17.85,17.91,1020,85,15.3,75,10000.0,3.1,90,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1205884800,1205831379,1205875157,20.23,20.53,1019,85,17.63,75,4000.0,2.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1205971200,1205917802,1205961497,21.24,21.59,1020,83,18.24,75,5000.0,4.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1206057600,1206004224,1206047837,22.01,22.36,1019,80,18.4,20,7000.0,2.6,120,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1206144000,1206090647,1206134177,22.12,22.48,1018,80,18.51,75,5000.0,2.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1206230400,1206177069,1206220517,20.83,21.29,1017,89,18.95,100,7000.0,3.6,90,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1206316800,1206263492,1206306857,20.83,21.14,1019,83,17.84,75,10000.0,3.6,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1206403200,1206349914,1206393197,20.33,20.72,1019,88,18.28,100,2500.0,4.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1206489600,1206436336,1206479537,19.84,20.1,1020,85,17.25,75,10000.0,6.2,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1206576000,1206522758,1206565877,20.17,20.33,1017,80,16.61,100,10000.0,4.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1206662400,1206609180,1206652217,20.07,20.4,1014,87,17.84,40,6000.0,3.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1206748800,1206695602,1206738557,21.3,21.63,1015,82,18.1,75,5000.0,3.1,180,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1206835200,1206782024,1206824898,19.08,19.34,1018,88,17.05,100,4000.0,6.2,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.15}
1206921600,1206868446,1206911238,17.5,17.45,1019,82,14.4,75,10000.0,4.1,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1207008000,1206954868,1206997579,17.81,17.58,1017,74,13.12,40,9900.0,2.6,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1207094400,1207041290,1207083920,19.7,19.87,1014,82,16.54,0,9900.0,2.6,210,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1207180800,1207127713,1207170261,21.6,21.59,1014,68,15.45,75,10000.0,2.6,330,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1207267200,1207214135,1207256603,19.2,19.53,1015,90,17.52,100,8000.0,2.6,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.53}
1207353600,1207300557,1207342945,17.21,17.26,1018,87,15.03,100,8000.0,5.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1207440000,1207386980,1207429287,17.71,17.83,1018,88,15.7,75,8000.0,5.7,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1207526400,1207473402,1207515630,19.12,19.46,1016,91,17.62,100,4500.0,1.5,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1207612800,1207559825,1207601973,20.49,20.81,1016,85,17.88,75,7000.0,4.1,190,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1207699200,1207646247,1207688317,20.72,21.17,1019,89,18.84,75,7000.0,4.6,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1207785600,1207732670,1207774661,21.62,22.19,1017,90,19.91,100,3000.0,2.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1207872000,1207819093,1207861006,20.56,20.81,1014,82,17.38,75,10000.0,1.5,70,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1207958400,1207905517,1207947351,23.18,23.25,1013,65,16.24,0,8000.0,1.5,240,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1208044800,1207991940,1208033696,21.81,21.53,1013,57,12.92,40,10000.0,3.6,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1208131200,1208078364,1208120042,23.57,23.58,1012,61,15.62,52,9900.0,2.1,30,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1208217600,1208164787,1208206389,18.57,18.7,1016,85,16.0,75,8000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1208304000,1208251211,1208292737,16.7,16.8,1020,91,15.22,100,8000.0,4.1,150,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1208390400,1208337636,1208379085,19.73,20.11,1021,90,18.04,75,4000.0,3.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1208476800,1208424060,1208465433,19.83,20.06,1022,84,17.05,40,10000.0,3.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1208563200,1208510485,1208551783,19.03,19.1,1021,81,15.7,75,8000.0,4.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1208649600,1208596909,1208638133,19.4,19.72,1019,89,17.54,100,8000.0,1.5,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.36}
1208736000,1208683334,1208724483,19.56,19.9,1018,89,17.7,75,5000.0,1.5,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 2.77}
1208822400,1208769760,1208810835,19.19,19.59,1018,93,18.03,75,10000.0,1.0,230,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1208908800,1208856185,1208897187,18.38,18.6,1016,89,16.54,40,9900.0,1.5,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1208995200,1208942611,1208983540,18.39,18.43,1015,82,15.26,5,9900.0,1.0,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1209081600,1209029037,1209069894,18.74,18.68,1014,77,14.63,20,10000.0,1.0,360,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1209168000,1209115463,1209156249,18.76,18.47,1014,68,12.74,0,9900.0,1.0,80,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1209254400,1209201890,1209242604,18.43,18.0,1014,64,11.5,1,9900.0,1.0,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1209340800,1209288316,1209328961,20.32,20.42,1015,77,16.16,35,9900.0,0.5,50,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1209427200,1209374743,1209415318,19.51,19.53,1014,77,15.37,41,9900.0,0.5,320,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1209513600,1209461170,1209501676,19.15,19.5,1017,91,17.65,100,7000.0,3.1,330,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.53}
1209600000,1209547597,1209588035,13.86,13.65,1022,90,12.25,75,10000.0,4.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1209686400,1209634025,1209674395,15.31,15.22,1020,89,13.51,100,10000.0,4.6,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1209772800,1209720452,1209760756,17.51,17.69,1015,91,16.03,75,4000.0,6.2,60,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1209859200,1209806880,1209847118,14.24,13.65,1017,74,9.68,20,9900.0,4.6,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1209945600,1209893308,1209933481,14.58,13.97,1019,72,9.6,3,9900.0,1.5,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1210032000,1209979736,1210019844,16.26,15.69,1017,67,10.13,17,9900.0,2.6,300,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1210118400,1210066165,1210106209,13.24,12.84,1017,85,10.78,0,9900.0,1.5,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1210204800,1210152593,1210192575,13.45,13.07,1019,85,10.98,0,9900.0,1.5,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1210291200,1210239021,1210278942,15.5,15.09,1017,76,11.29,40,9900.0,2.1,130,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1210377600,1210325450,1210365309,15.14,14.93,1021,85,12.64,100,5000.0,3.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1210464000,1210411879,1210451678,14.25,13.92,1023,84,11.59,75,10000.0,4.1,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1210550400,1210498308,1210538048,14.15,13.76,1025,82,11.13,75,10000.0,5.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1210636800,1210584736,1210624419,15.14,14.9,1025,84,12.46,75,7000.0,3.6,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1210723200,1210671165,1210710791,15.65,15.39,1025,81,12.4,75,8000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1210809600,1210757594,1210797164,15.89,15.73,1022,84,13.19,75,8000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1210896000,1210844023,1210883538,15.93,15.93,1021,90,14.29,0,5000.0,1.5,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1210982400,1210930452,1210969913,15.17,14.31,1022,60,7.47,0,8000.0,3.1,170,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1211068800,1211016881,1211056289,15.66,15.61,1023,89,13.85,0,8000.0,3.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1211155200,1211103310,1211142667,18.28,18.02,1020,71,12.94,20,9900.0,1.5,120,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1211241600,1211189738,1211229045,18.09,17.97,1020,77,14.0,2,9900.0,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1211328000,1211276167,1211315424,17.31,16.87,1019,68,11.35,40,9900.0,0.0,0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1211414400,1211362595,1211401805,16.29,15.72,1018,67,10.16,0,9900.0,1.0,40,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1211500800,1211449024,1211488187,16.36,16.06,1019,77,12.32,19,9900.0,0.0,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1211587200,1211535452,1211574570,15.83,15.35,1018,72,10.8,0,9900.0,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1211673600,1211621880,1211660953,19.45,19.02,1016,60,11.49,0,9900.0,4.1,320,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1211760000,1211708307,1211747338,17.88,17.73,1015,77,13.8,18,9900.0,0.0,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1211846400,1211794735,1211833725,18.11,18.2,1018,85,15.55,0,4000.0,1.5,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
