dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust
1411689600,1411635182,1411679005,20.51,20.65,1017,78,16.54,0,500.0,2.1,120,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1411776000,1411721520,1411765424,18.88,18.99,1018,83,15.93,0,,3.6,10,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.13},
1411862400,1411807858,1411851844,18.51,18.58,1022,83,15.57,75,,3.6,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1411948800,1411894196,1411938264,19.51,19.74,1021,85,16.92,75,,4.12,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1412035200,1411980534,1412024684,21.51,21.52,1018,69,15.59,0,10000.0,1.03,280,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1412121600,1412066873,1412111104,24.14,24.18,1017,60,15.89,0,10000.0,3.1,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1412208000,1412153212,1412197525,19.51,19.29,1022,68,13.45,75,10000.0,6.2,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1412294400,1412239551,1412283946,14.51,13.87,1029,71,9.32,75,10000.0,7.2,140,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.21},
1412380800,1412325891,1412370367,13.88,13.15,1029,70,8.51,40,10000.0,7.2,140,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1412467200,1412412231,1412456789,12.88,11.92,1026,65,6.47,0,10000.0,6.2,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1412553600,1412498571,1412543211,13.51,12.85,1026,74,8.97,40,10000.0,4.63,130,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1412640000,1412584912,1412629633,15.51,14.87,1023,67,9.42,0,10000.0,2.6,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1412726400,1412671254,1412716056,18.14,18.02,1021,77,14.05,0,10000.0,2.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1412812800,1412757596,1412802479,19.51,19.11,1019,61,11.8,0,,4.12,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1412899200,1412843938,1412888902,22.51,22.12,1017,50,11.58,0,10000.0,3.6,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1412985600,1412930281,1412975326,25.88,25.39,1018,33,8.39,0,,1.54,110,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1413072000,1413016625,1413061751,19.88,19.83,1020,73,14.9,0,,2.6,110,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1413158400,1413102969,1413148176,26.51,26.51,1019,46,13.96,0,10000.0,1.54,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1413244800,1413189314,1413234601,25.14,25.12,1017,54,15.18,0,,3.1,150,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1413331200,1413275660,1413321027,24.78,24.98,1019,64,17.51,0,,5.7,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1413417600,1413362006,1413407453,19.51,19.47,1022,75,14.96,100,,6.2,100,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1413504000,1413448353,1413493880,23.78,24.07,1019,71,18.21,0,,5.14,200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1413590400,1413534701,1413580307,19.88,20.09,1022,83,16.91,100,,7.72,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1413676800,1413621050,1413666735,24.81,24.52,1015,45,12.08,0,10000.0,3.1,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1413763200,1413707399,1413753163,19.51,19.61,1021,80,15.97,75,,5.7,160,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]",,
1413849600,1413793750,1413839592,18.09,17.97,1019,77,14.0,100,,4.82,157,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.16},
1413936000,1413880101,1413926022,16.51,16.02,1023,69,10.81,40,10000.0,6.2,130,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1414022400,1413966453,1414012452,16.51,16.28,1023,79,12.86,100,10000.0,6.2,120,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1414108800,1414052806,1414098882,18.14,18.07,1020,79,14.44,40,,2.6,150,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1414195200,1414139160,1414185313,18.51,18.58,1017,83,15.57,100,,4.63,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1414281600,1414225515,1414271745,19.88,20.01,1017,80,16.33,40,,1.54,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1414368000,1414311871,1414358177,18.51,18.64,1019,85,15.94,100,,4.12,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1414454400,1414398228,1414444609,16.51,16.15,1020,74,11.87,20,10000.0,6.2,110,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1414540800,1414484586,1414531043,17.51,17.2,1017,72,12.41,75,,4.12,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1414627200,1414570945,1414617476,22.14,22.19,1013,68,15.96,0,10000.0,1.54,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1414713600,1414657305,1414703911,27.88,27.37,1014,37,11.86,75,10000.0,3.6,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1414800000,1414743666,1414790345,22.88,23.03,1017,69,16.9,75,,4.63,40,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",,
1414886400,1414830029,1414876781,21.24,21.46,1019,78,17.25,0,,2.1,150,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 3.3},
1414972800,1414916392,1414963217,21.51,21.75,1018,78,17.51,75,,5.14,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1415059200,1415002757,1415049653,21.24,21.53,1014,81,17.85,75,,1.54,40,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1415145600,1415089123,1415136090,21.24,21.61,1015,84,18.43,0,,3.6,20,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.28},
1415232000,1415175490,1415222527,18.51,18.51,1021,80,15.0,100,10000.0,5.7,160,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1415318400,1415261858,1415308965,19.88,20.01,1020,80,16.33,100,,4.12,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1415404800,1415348227,1415395403,23.51,23.77,1016,71,17.95,0,10000.0,2.6,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1415491200,1415434598,1415481842,19.51,19.68,1016,83,16.55,100,10000.0,6.7,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",,
1415577600,1415520970,1415568281,18.88,18.78,1017,75,14.36,40,10000.0,5.14,120,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1415664000,1415607344,1415654720,18.51,18.11,1017,65,11.81,75,10000.0,6.2,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1415750400,1415693718,1415741160,18.88,18.68,1014,71,13.51,0,10000.0,4.12,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1415836800,1415780094,1415827600,24.03,23.92,1010,55,14.44,0,10000.0,3.1,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1415923200,1415866471,1415914041,18.51,18.71,1014,88,16.49,100,,5.14,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1416009600,1415952850,1416000482,14.88,14.77,1018,90,13.26,100,6000.0,4.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.14},
