data,regiao,valor,sunrise,sunset,temp ºC,feels_like ºC,pressure,humidity %,atmospheric temperature,clouds %,visibility,wind_speed m/s,wind_deg,weather,rain_precipitation,wind_gust,uvi,weather_id
2010-01-02,CENTRO,369.829,05:24:00,18:56:55,21.78,22.39,1017,91,20.25,75,8000.0,1.0,100,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-02,LESTE,423.644,05:24:00,18:56:55,21.78,22.39,1017,91,20.25,75,8000.0,1.0,100,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-02,NORTE,87.83,05:24:00,18:56:55,21.78,22.39,1017,91,20.25,75,8000.0,1.0,100,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-02,OESTE,340.64,05:24:00,18:56:55,21.78,22.39,1017,91,20.25,75,8000.0,1.0,100,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-02,SUL,294.58,05:24:00,18:56:55,21.78,22.39,1017,91,20.25,75,8000.0,1.0,100,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-03,CENTRO,540.043,05:24:39,18:57:10,23.2,23.77,1018,84,20.35,75,10000.0,4.1,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-03,LESTE,810.694,05:24:39,18:57:10,23.2,23.77,1018,84,20.35,75,10000.0,4.1,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-03,NORTE,107.483,05:24:39,18:57:10,23.2,23.77,1018,84,20.35,75,10000.0,4.1,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-03,OESTE,496.977,05:24:39,18:57:10,23.2,23.77,1018,84,20.35,75,10000.0,4.1,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-03,SUL,523.907,05:24:39,18:57:10,23.2,23.77,1018,84,20.35,75,10000.0,4.1,150,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-04,CENTRO,485.799,05:25:19,18:57:23,22.33,22.81,1017,84,19.5,75,10000.0,1.0,40,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-04,LESTE,722.494,05:25:19,18:57:23,22.33,22.81,1017,84,19.5,75,10000.0,1.0,40,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-04,NORTE,104.36,05:25:19,18:57:23,22.33,22.81,1017,84,19.5,75,10000.0,1.0,40,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-04,OESTE,487.219,05:25:19,18:57:23,22.33,22.81,1017,84,19.5,75,10000.0,1.0,40,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-04,SUL,277.501,05:25:19,18:57:23,22.33,22.81,1017,84,19.5,75,10000.0,1.0,40,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-05,CENTRO,1.55,05:25:59,18:57:36,21.34,21.93,1015,92,19.99,100,2000.0,1.5,360,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}",,,,521
2010-01-05,LESTE,4.92,05:25:59,18:57:36,21.34,21.93,1015,92,19.99,100,2000.0,1.5,360,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}",,,,521
2010-01-05,NORTE,0.4,05:25:59,18:57:36,21.34,21.93,1015,92,19.99,100,2000.0,1.5,360,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}",,,,521
2010-01-05,OESTE,2.3,05:25:59,18:57:36,21.34,21.93,1015,92,19.99,100,2000.0,1.5,360,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}",,,,521
2010-01-05,SUL,7.564,05:25:59,18:57:36,21.34,21.93,1015,92,19.99,100,2000.0,1.5,360,"{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}",,,,521
2010-01-06,CENTRO,536.326,05:26:40,18:57:47,22.43,22.92,1013,84,19.59,75,6000.0,2.1,330,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 2.56},,,501
2010-01-06,LESTE,416.568,05:26:40,18:57:47,22.43,22.92,1013,84,19.59,75,6000.0,2.1,330,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 2.56},,,501
2010-01-06,NORTE,115.918,05:26:40,18:57:47,22.43,22.92,1013,84,19.59,75,6000.0,2.1,330,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 2.56},,,501
2010-01-06,OESTE,355.294,05:26:40,18:57:47,22.43,22.92,1013,84,19.59,75,6000.0,2.1,330,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 2.56},,,501
2010-01-06,SUL,315.886,05:26:40,18:57:47,22.43,22.92,1013,84,19.59,75,6000.0,2.1,330,"{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}",{'1h': 2.56},,,501
2010-01-07,CENTRO,469.167,05:27:22,18:57:57,22.3,22.88,1015,88,20.22,75,10000.0,3.1,160,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-07,LESTE,434.918,05:27:22,18:57:57,22.3,22.88,1015,88,20.22,75,10000.0,3.1,160,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-07,NORTE,11.94,05:27:22,18:57:57,22.3,22.88,1015,88,20.22,75,10000.0,3.1,160,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-07,OESTE,377.028,05:27:22,18:57:57,22.3,22.88,1015,88,20.22,75,10000.0,3.1,160,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-07,SUL,247.786,05:27:22,18:57:57,22.3,22.88,1015,88,20.22,75,10000.0,3.1,160,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-08,CENTRO,1.55,05:28:03,18:58:05,22.2,22.83,1017,90,20.48,75,4000.0,1.0,140,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-08,LESTE,25.44,05:28:03,18:58:05,22.2,22.83,1017,90,20.48,75,4000.0,1.0,140,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-09,CENTRO,433.057,05:28:46,18:58:12,22.81,23.44,1016,88,20.72,0,10000.0,1.0,310,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2010-01-09,LESTE,400.348,05:28:46,18:58:12,22.81,23.44,1016,88,20.72,0,10000.0,1.0,310,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2010-01-09,NORTE,21.46,05:28:46,18:58:12,22.81,23.44,1016,88,20.72,0,10000.0,1.0,310,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2010-01-09,OESTE,360.253,05:28:46,18:58:12,22.81,23.44,1016,88,20.72,0,10000.0,1.0,310,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2010-01-09,SUL,286.659,05:28:46,18:58:12,22.81,23.44,1016,88,20.72,0,10000.0,1.0,310,"{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}",,,,800
2010-01-10,CENTRO,469.188,05:29:29,18:58:18,24.13,24.48,1015,72,18.77,40,10000.0,3.1,130,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2010-01-10,LESTE,343.352,05:29:29,18:58:18,24.13,24.48,1015,72,18.77,40,10000.0,3.1,130,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2010-01-10,NORTE,57.46,05:29:29,18:58:18,24.13,24.48,1015,72,18.77,40,10000.0,3.1,130,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2010-01-10,OESTE,296.773,05:29:29,18:58:18,24.13,24.48,1015,72,18.77,40,10000.0,3.1,130,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2010-01-10,SUL,238.185,05:29:29,18:58:18,24.13,24.48,1015,72,18.77,40,10000.0,3.1,130,"{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}",,,,802
2010-01-11,CENTRO,789.847,05:30:12,18:58:23,20.87,21.31,1016,88,18.81,75,6000.0,1.5,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-11,LESTE,294.205,05:30:12,18:58:23,20.87,21.31,1016,88,18.81,75,6000.0,1.5,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-11,NORTE,86.923,05:30:12,18:58:23,20.87,21.31,1016,88,18.81,75,6000.0,1.5,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-11,OESTE,89.298,05:30:12,18:58:23,20.87,21.31,1016,88,18.81,75,6000.0,1.5,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-11,SUL,58.032,05:30:12,18:58:23,20.87,21.31,1016,88,18.81,75,6000.0,1.5,300,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-12,CENTRO,505.732,05:30:55,18:58:26,23.54,23.96,1017,77,19.27,75,7000.0,3.1,90,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",,,,211
2010-01-12,LESTE,250.522,05:30:55,18:58:26,23.54,23.96,1017,77,19.27,75,7000.0,3.1,90,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",,,,211
2010-01-12,NORTE,69.065,05:30:55,18:58:26,23.54,23.96,1017,77,19.27,75,7000.0,3.1,90,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",,,,211
2010-01-12,OESTE,400.622,05:30:55,18:58:26,23.54,23.96,1017,77,19.27,75,7000.0,3.1,90,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",,,,211
2010-01-12,SUL,296.962,05:30:55,18:58:26,23.54,23.96,1017,77,19.27,75,7000.0,3.1,90,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",,,,211
2010-01-13,CENTRO,179.382,05:31:39,18:58:27,25.47,25.72,1015,63,17.91,0,10000.0,2.1,20,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.16},,,500
2010-01-13,LESTE,730.772,05:31:39,18:58:27,25.47,25.72,1015,63,17.91,0,10000.0,2.1,20,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.16},,,500
2010-01-13,NORTE,73.146,05:31:39,18:58:27,25.47,25.72,1015,63,17.91,0,10000.0,2.1,20,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.16},,,500
2010-01-13,OESTE,213.124,05:31:39,18:58:27,25.47,25.72,1015,63,17.91,0,10000.0,2.1,20,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.16},,,500
2010-01-13,SUL,169.904,05:31:39,18:58:27,25.47,25.72,1015,63,17.91,0,10000.0,2.1,20,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.16},,,500
2010-01-14,CENTRO,234.456,05:32:22,18:58:28,21.33,21.79,1018,87,19.08,75,10000.0,3.6,250,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.41},,,500
2010-01-14,LESTE,516.905,05:32:22,18:58:28,21.33,21.79,1018,87,19.08,75,10000.0,3.6,250,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.41},,,500
2010-01-14,NORTE,46.038,05:32:22,18:58:28,21.33,21.79,1018,87,19.08,75,10000.0,3.6,250,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.41},,,500
2010-01-14,OESTE,214.792,05:32:22,18:58:28,21.33,21.79,1018,87,19.08,75,10000.0,3.6,250,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.41},,,500
2010-01-14,SUL,247.52,05:32:22,18:58:28,21.33,21.79,1018,87,19.08,75,10000.0,3.6,250,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.41},,,500
2010-01-15,CENTRO,175.89,05:33:06,18:58:27,19.56,19.24,1022,64,12.57,75,10000.0,3.6,140,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-15,LESTE,714.821,05:33:06,18:58:27,19.56,19.24,1022,64,12.57,75,10000.0,3.6,140,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-15,NORTE,88.269,05:33:06,18:58:27,19.56,19.24,1022,64,12.57,75,10000.0,3.6,140,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-15,OESTE,276.014,05:33:06,18:58:27,19.56,19.24,1022,64,12.57,75,10000.0,3.6,140,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-15,SUL,324.75,05:33:06,18:58:27,19.56,19.24,1022,64,12.57,75,10000.0,3.6,140,"{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}",,,,803
2010-01-16,CENTRO,36.34,05:33:51,18:58:24,21.11,21.73,1021,94,20.11,75,5000.0,4.1,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.46},,,500
2010-01-16,LESTE,225.695,05:33:51,18:58:24,21.11,21.73,1021,94,20.11,75,5000.0,4.1,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.46},,,500
2010-01-16,NORTE,4.2,05:33:51,18:58:24,21.11,21.73,1021,94,20.11,75,5000.0,4.1,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.46},,,500
2010-01-16,OESTE,47.998,05:33:51,18:58:24,21.11,21.73,1021,94,20.11,75,5000.0,4.1,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.46},,,500
2010-01-16,SUL,68.316,05:33:51,18:58:24,21.11,21.73,1021,94,20.11,75,5000.0,4.1,80,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.46},,,500
2010-01-17,CENTRO,1.77,05:34:35,18:58:21,23.04,23.54,1020,82,19.8,75,3500.0,4.1,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-17,LESTE,140.2,05:34:35,18:58:21,23.04,23.54,1020,82,19.8,75,3500.0,4.1,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-17,OESTE,32.49,05:34:35,18:58:21,23.04,23.54,1020,82,19.8,75,3500.0,4.1,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-17,SUL,7.98,05:34:35,18:58:21,23.04,23.54,1020,82,19.8,75,3500.0,4.1,360,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-18,CENTRO,228.77,05:35:19,18:58:15,22.49,22.83,1018,78,18.46,75,3000.0,3.6,60,"{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}",,,,201
2010-01-18,LESTE,457.85,05:35:19,18:58:15,22.49,22.83,1018,78,18.46,75,3000.0,3.6,60,"{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}",,,,201
2010-01-18,NORTE,62.856,05:35:19,18:58:15,22.49,22.83,1018,78,18.46,75,3000.0,3.6,60,"{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}",,,,201
2010-01-18,OESTE,220.465,05:35:19,18:58:15,22.49,22.83,1018,78,18.46,75,3000.0,3.6,60,"{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}",,,,201
2010-01-18,SUL,241.895,05:35:19,18:58:15,22.49,22.83,1018,78,18.46,75,3000.0,3.6,60,"{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}",,,,201
2010-01-19,CENTRO,358.352,05:36:04,18:58:09,21.41,21.98,1018,91,19.88,75,3500.0,3.1,360,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-19,LESTE,489.492,05:36:04,18:58:09,21.41,21.98,1018,91,19.88,75,3500.0,3.1,360,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-19,NORTE,67.496,05:36:04,18:58:09,21.41,21.98,1018,91,19.88,75,3500.0,3.1,360,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-19,OESTE,172.71,05:36:04,18:58:09,21.41,21.98,1018,91,19.88,75,3500.0,3.1,360,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-19,SUL,151.192,05:36:04,18:58:09,21.41,21.98,1018,91,19.88,75,3500.0,3.1,360,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-20,CENTRO,358.497,05:36:48,18:58:01,23.58,23.85,1014,71,18.02,75,10000.0,5.1,200,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",{'1h': 2.71},,,211
2010-01-20,LESTE,712.948,05:36:48,18:58:01,23.58,23.85,1014,71,18.02,75,10000.0,5.1,200,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",{'1h': 2.71},,,211
2010-01-20,NORTE,60.14,05:36:48,18:58:01,23.58,23.85,1014,71,18.02,75,10000.0,5.1,200,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",{'1h': 2.71},,,211
2010-01-20,OESTE,259.617,05:36:48,18:58:01,23.58,23.85,1014,71,18.02,75,10000.0,5.1,200,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",{'1h': 2.71},,,211
2010-01-20,SUL,254.957,05:36:48,18:58:01,23.58,23.85,1014,71,18.02,75,10000.0,5.1,200,"{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}",{'1h': 2.71},,,211
2010-01-21,CENTRO,197.936,05:37:33,18:57:52,20.75,21.23,1015,90,19.05,75,3000.0,2.6,20,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",{'1h': 1.66},,,701
2010-01-21,LESTE,538.25,05:37:33,18:57:52,20.75,21.23,1015,90,19.05,75,3000.0,2.6,20,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",{'1h': 1.66},,,701
2010-01-21,NORTE,20.52,05:37:33,18:57:52,20.75,21.23,1015,90,19.05,75,3000.0,2.6,20,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",{'1h': 1.66},,,701
2010-01-21,OESTE,279.346,05:37:33,18:57:52,20.75,21.23,1015,90,19.05,75,3000.0,2.6,20,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",{'1h': 1.66},,,701
2010-01-21,SUL,309.365,05:37:33,18:57:52,20.75,21.23,1015,90,19.05,75,3000.0,2.6,20,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",{'1h': 1.66},,,701
2010-01-22,CENTRO,650.68,05:38:17,18:57:41,21.2,21.44,1016,79,17.42,0,10000.0,3.1,70,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.31},,,500
2010-01-22,LESTE,942.572,05:38:17,18:57:41,21.2,21.44,1016,79,17.42,0,10000.0,3.1,70,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.31},,,500
2010-01-22,NORTE,134.38,05:38:17,18:57:41,21.2,21.44,1016,79,17.42,0,10000.0,3.1,70,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.31},,,500
2010-01-22,OESTE,535.656,05:38:17,18:57:41,21.2,21.44,1016,79,17.42,0,10000.0,3.1,70,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.31},,,500
2010-01-22,SUL,588.307,05:38:17,18:57:41,21.2,21.44,1016,79,17.42,0,10000.0,3.1,70,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",{'1h': 0.31},,,500
2010-01-23,CENTRO,26.82,05:39:02,18:57:29,20.56,21.07,1017,92,19.22,75,6000.0,1.5,300,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-23,LESTE,202.489,05:39:02,18:57:29,20.56,21.07,1017,92,19.22,75,6000.0,1.5,300,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-23,NORTE,24.767,05:39:02,18:57:29,20.56,21.07,1017,92,19.22,75,6000.0,1.5,300,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-23,OESTE,15.353,05:39:02,18:57:29,20.56,21.07,1017,92,19.22,75,6000.0,1.5,300,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-23,SUL,53.223,05:39:02,18:57:29,20.56,21.07,1017,92,19.22,75,6000.0,1.5,300,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-24,CENTRO,3.03,05:39:46,18:57:16,20.87,21.36,1017,90,19.17,75,8000.0,0.5,90,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-24,LESTE,8.04,05:39:46,18:57:16,20.87,21.36,1017,90,19.17,75,8000.0,0.5,90,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-25,CENTRO,0.65,05:40:30,18:57:01,20.63,21.2,1016,94,19.63,100,5000.0,1.5,100,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-25,LESTE,52.734,05:40:30,18:57:01,20.63,21.2,1016,94,19.63,100,5000.0,1.5,100,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-25,NORTE,1.2,05:40:30,18:57:01,20.63,21.2,1016,94,19.63,100,5000.0,1.5,100,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-25,OESTE,60.952,05:40:30,18:57:01,20.63,21.2,1016,94,19.63,100,5000.0,1.5,100,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-25,SUL,70.59,05:40:30,18:57:01,20.63,21.2,1016,94,19.63,100,5000.0,1.5,100,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-26,CENTRO,658.795,05:41:14,18:56:45,20.79,21.25,1016,89,18.91,75,6000.0,2.6,120,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-26,LESTE,828.981,05:41:14,18:56:45,20.79,21.25,1016,89,18.91,75,6000.0,2.6,120,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-26,NORTE,127.325,05:41:14,18:56:45,20.79,21.25,1016,89,18.91,75,6000.0,2.6,120,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-26,OESTE,402.762,05:41:14,18:56:45,20.79,21.25,1016,89,18.91,75,6000.0,2.6,120,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-26,SUL,392.089,05:41:14,18:56:45,20.79,21.25,1016,89,18.91,75,6000.0,2.6,120,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-27,CENTRO,299.387,05:41:57,18:56:27,22.4,22.92,1015,85,19.75,75,6000.0,1.0,260,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-27,LESTE,384.062,05:41:57,18:56:27,22.4,22.92,1015,85,19.75,75,6000.0,1.0,260,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-27,NORTE,46.756,05:41:57,18:56:27,22.4,22.92,1015,85,19.75,75,6000.0,1.0,260,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-27,OESTE,214.475,05:41:57,18:56:27,22.4,22.92,1015,85,19.75,75,6000.0,1.0,260,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-27,SUL,321.15,05:41:57,18:56:27,22.4,22.92,1015,85,19.75,75,6000.0,1.0,260,"{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}",,,,500
2010-01-28,CENTRO,362.923,05:42:41,18:56:09,22.25,22.7,1015,83,19.22,75,8000.0,5.1,70,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-28,LESTE,499.661,05:42:41,18:56:09,22.25,22.7,1015,83,19.22,75,8000.0,5.1,70,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-28,NORTE,70.344,05:42:41,18:56:09,22.25,22.7,1015,83,19.22,75,8000.0,5.1,70,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-28,OESTE,225.279,05:42:41,18:56:09,22.25,22.7,1015,83,19.22,75,8000.0,5.1,70,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-28,SUL,331.783,05:42:41,18:56:09,22.25,22.7,1015,83,19.22,75,8000.0,5.1,70,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-29,CENTRO,607.319,05:43:24,18:55:48,21.61,21.99,1017,83,18.6,0,10000.0,1.5,50,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-29,LESTE,917.368,05:43:24,18:55:48,21.61,21.99,1017,83,18.6,0,10000.0,1.5,50,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
2010-01-29,NORTE,53.71,05:43:24,18:55:48,21.61,21.99,1017,83,18.6,0,10000.0,1.5,50,"{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}",,,,701
