dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain
1105920000,1105864443,1105912704,19.87,20.34,1012,93,18.7,100,6000.0,6.2,220,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.27}
1106006400,1105950888,1105999099,20.07,20.53,1013,92,18.73,100,8000.0,3.1,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.22}
1106092800,1106037332,1106085494,21.31,21.9,1013,92,19.96,100,8000.0,2.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1106179200,1106123777,1106171887,22.02,22.5,1012,85,19.38,75,10000.0,2.1,10,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.43}
1106265600,1106210221,1106258279,21.53,21.98,1012,86,19.09,75,10000.0,2.1,360,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.59}
1106352000,1106296665,1106344669,20.77,21.41,1017,96,20.11,100,2000.0,2.6,140,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 0.11}
1106438400,1106383110,1106431058,21.51,22.09,1019,91,19.98,75,10000.0,2.1,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1106524800,1106469554,1106517445,22.05,22.58,1016,87,19.79,75,6000.0,3.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1106611200,1106555998,1106603832,22.65,23.24,1013,87,20.38,75,8000.0,0.0,0,"[{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",
1106697600,1106642442,1106690217,21.15,21.64,1013,89,19.27,75,10000.0,5.1,340,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",{'1h': 8.62}
1106784000,1106728886,1106776600,15.91,15.93,1021,91,14.44,100,4000.0,3.6,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.14}
1106870400,1106815330,1106862982,17.16,17.33,1021,92,15.85,100,10000.0,3.6,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.12}
1106956800,1106901773,1106949363,19.63,20.13,1017,95,18.81,100,3000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1107043200,1106988216,1107035743,20.16,20.63,1016,92,18.82,100,5000.0,2.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1107129600,1107074659,1107122121,19.78,20.03,1017,85,17.19,75,8000.0,3.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1107216000,1107161102,1107208498,19.16,19.46,1017,89,17.3,75,5000.0,7.7,150,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1107302400,1107247544,1107294873,19.98,20.28,1015,86,17.57,75,10000.0,5.7,200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.25}
1107388800,1107333986,1107381248,20.27,20.65,1017,88,18.22,75,10000.0,4.1,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.14}
1107475200,1107420427,1107467621,20.24,20.7,1021,91,18.72,75,10000.0,5.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1107561600,1107506868,1107553993,18.84,19.0,1024,85,16.27,75,10000.0,4.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1107648000,1107593309,1107640363,18.16,18.64,1023,100,18.16,100,7000.0,5.1,160,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1107734400,1107679749,1107726733,17.7,17.72,1022,84,14.96,40,10000.0,5.1,170,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1107820800,1107766189,1107813101,17.34,17.32,1021,84,14.61,40,10000.0,3.6,170,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1107907200,1107852629,1107899468,17.39,17.3,1022,81,14.1,20,10000.0,3.1,170,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1107993600,1107939068,1107985834,19.01,18.92,1019,75,14.48,0,10000.0,4.1,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1108080000,1108025506,1108072199,21.38,21.17,1013,61,13.56,0,10000.0,2.1,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1108166400,1108111944,1108158562,21.44,22.07,1012,93,20.26,75,8000.0,3.1,220,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 0.14}
1108252800,1108198381,1108244925,19.7,20.02,1011,88,17.66,40,10000.0,2.6,60,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1108339200,1108284818,1108331286,19.24,19.44,1013,85,16.66,20,10000.0,2.1,130,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1108425600,1108371255,1108417647,19.19,19.33,1013,83,16.23,40,10000.0,5.7,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1108512000,1108457691,1108504006,19.1,19.26,1013,84,16.33,75,10000.0,3.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1108598400,1108544126,1108590365,20.46,20.57,1014,77,16.29,0,10000.0,2.1,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1108684800,1108630561,1108676722,20.92,21.23,1018,83,17.93,40,6000.0,3.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1108771200,1108716995,1108763078,21.72,22.17,1018,85,19.09,75,4000.0,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1108857600,1108803429,1108849434,21.02,21.37,1018,84,18.21,75,8000.0,5.1,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1108944000,1108889863,1108935788,19.71,19.93,1018,84,16.93,20,10000.0,3.6,170,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1109030400,1108976296,1109022142,19.77,20.05,1016,86,17.36,75,7000.0,2.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109116800,1109062728,1109108495,24.4,24.12,1015,47,12.37,40,8000.0,2.1,250,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1109203200,1109149160,1109194846,23.04,23.72,1018,89,21.13,75,3000.0,4.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109289600,1109235591,1109281197,22.35,22.89,1018,86,19.89,75,7000.0,2.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109376000,1109322022,1109367548,21.9,22.47,1015,89,20.0,75,6000.0,3.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109462400,1109408452,1109453897,22.65,23.19,1012,85,20.0,0,10000.0,3.1,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1109548800,1109494882,1109540246,21.77,22.22,1014,85,19.14,0,10000.0,3.6,10,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1109635200,1109581311,1109626594,22.79,23.29,1016,83,19.75,0,10000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109721600,1109667740,1109712942,19.41,19.78,1020,91,17.9,75,10000.0,6.2,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109808000,1109754169,1109799288,17.67,17.69,1022,84,14.94,75,8000.0,6.7,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109894400,1109840597,1109885634,17.57,17.65,1022,87,15.38,100,10000.0,4.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1109980800,1109927024,1109971980,18.06,18.11,1022,84,15.32,75,10000.0,5.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1110067200,1110013451,1110058325,18.41,18.6,1021,88,16.39,20,10000.0,4.1,180,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.17}
1110153600,1110099878,1110144669,19.28,19.59,1019,89,17.42,40,10000.0,5.1,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1110240000,1110186305,1110231013,20.49,21.02,1019,93,19.32,100,4500.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1110326400,1110272731,1110317357,22.46,23.03,1018,87,20.19,0,4000.0,2.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1110412800,1110359156,1110403699,23.75,23.49,1015,50,12.72,0,10000.0,2.1,180,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1110499200,1110445582,1110490042,22.26,22.73,1016,84,19.43,0,10000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1110585600,1110532006,1110576384,24.32,24.32,1016,58,15.53,0,8000.0,1.5,120,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1110672000,1110618431,1110662726,23.12,23.45,1016,75,18.45,20,6000.0,3.1,120,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1110758400,1110704855,1110749067,25.25,25.32,1012,57,16.13,0,10000.0,2.6,70,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1110844800,1110791280,1110835409,23.48,24.1,1011,85,20.81,75,7000.0,3.1,10,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.33}
1110931200,1110877703,1110921749,21.98,22.58,1014,90,20.26,75,7000.0,2.6,270,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.22}
1111017600,1110964127,1111008090,22.17,22.56,1017,81,18.76,40,10000.0,3.1,20,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1111104000,1111050550,1111094431,21.66,22.05,1017,83,18.65,75,10000.0,3.6,50,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1111190400,1111136973,1111180771,21.27,21.75,1016,88,19.2,75,4500.0,1.5,80,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1111276800,1111223396,1111267111,21.24,21.67,1018,86,18.8,75,6000.0,3.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1111363200,1111309819,1111353451,21.86,22.4,1018,88,19.78,75,6000.0,2.6,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1111449600,1111396242,1111439791,21.73,22.18,1018,85,19.1,75,7000.0,1.5,70,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.2}
1111536000,1111482664,1111526131,21.89,22.35,1019,85,19.25,75,8000.0,3.1,60,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.11}
1111622400,1111569087,1111612471,21.88,22.29,1019,83,18.86,40,10000.0,3.1,140,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",
1111708800,1111655509,1111698811,19.55,19.94,1021,91,18.04,100,10000.0,6.2,190,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1111795200,1111741931,1111785151,17.87,18.01,1021,88,15.86,75,8000.0,4.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1111881600,1111828353,1111871491,17.44,17.64,1020,92,16.13,75,7000.0,4.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1111968000,1111914775,1111957831,19.21,19.38,1020,84,16.44,20,10000.0,3.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1112054400,1112001197,1112044171,19.05,19.33,1019,89,17.2,75,7000.0,4.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1112140800,1112087619,1112130511,20.93,21.09,1018,77,16.75,40,7000.0,3.6,130,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1112227200,1112174041,1112216852,21.73,22.13,1020,83,18.72,40,10000.0,3.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1112313600,1112260463,1112303193,21.09,21.5,1019,86,18.66,75,7000.0,3.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1112400000,1112346885,1112389534,23.61,24.14,1018,81,20.16,20,8000.0,1.0,340,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1112486400,1112433307,1112475875,24.25,24.19,1018,56,14.92,0,10000.0,1.5,290,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1112572800,1112519730,1112562216,23.41,23.97,1019,83,20.36,75,10000.0,3.1,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1112659200,1112606152,1112648558,20.2,20.68,1021,92,18.86,100,3000.0,6.2,190,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.4}
1112745600,1112692574,1112734901,19.97,20.48,1023,94,18.98,100,10000.0,5.1,160,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1112832000,1112778997,1112821243,21.99,22.46,1022,85,19.35,75,7000.0,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1112918400,1112865419,1112907586,24.97,25.32,1019,69,18.89,0,10000.0,0.0,0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1113004800,1112951842,1112993930,23.31,23.97,1022,87,21.02,75,7000.0,4.1,210,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1113091200,1113038265,1113080274,21.65,22.06,1022,84,18.83,75,8000.0,3.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1113177600,1113124688,1113166618,22.02,22.63,1019,90,20.3,75,1500.0,2.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1113264000,1113211111,1113252963,23.4,23.81,1019,77,19.14,0,10000.0,2.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1113350400,1113297535,1113339309,23.9,23.83,1022,57,14.87,75,10000.0,3.6,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1113436800,1113383958,1113425655,21.5,21.9,1022,84,18.68,40,5000.0,4.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1113523200,1113470382,1113512001,22.16,22.52,1019,80,18.55,40,5000.0,1.5,230,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1113609600,1113556806,1113598349,23.17,22.85,1019,50,12.18,0,10000.0,2.6,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1113696000,1113643230,1113684696,20.93,21.4,1020,89,19.05,75,10000.0,3.1,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1113782400,1113729654,1113771045,19.68,20.08,1022,91,18.17,75,10000.0,3.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1113868800,1113816079,1113857394,19.07,19.23,1019,84,16.31,0,10000.0,2.1,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1113955200,1113902504,1113943744,20.63,20.34,1017,61,12.85,0,10000.0,1.5,160,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1114041600,1113988929,1114030095,20.86,20.86,1019,71,15.41,20,8000.0,2.6,150,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1114128000,1114075354,1114116446,19.0,19.18,1019,85,16.42,100,9000.0,5.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1114214400,1114161779,1114202798,18.41,18.45,1019,82,15.28,100,5000.0,4.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1114300800,1114248205,1114289151,18.39,18.58,1019,88,16.37,75,7000.0,3.6,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1114387200,1114334631,1114375505,20.22,20.54,1017,86,17.8,0,10000.0,2.6,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1114473600,1114421057,1114461859,18.69,18.99,1019,91,17.19,75,8000.0,6.7,200,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.52}
1114560000,1114507483,1114548215,14.47,14.32,1022,90,12.85,100,3000.0,4.6,170,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1114646400,1114593910,1114634571,14.9,14.59,1021,82,11.86,40,10000.0,2.6,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1114732800,1114680337,1114720928,15.99,16.02,1020,91,14.52,75,8000.0,2.1,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1114819200,1114766764,1114807286,17.61,17.91,1019,95,16.8,100,,1.85,143,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.43}
1114905600,1114853191,1114893644,14.47,14.35,1024,91,13.02,100,10000.0,3.6,180,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1114992000,1114939618,1114980004,14.37,14.19,1025,89,12.58,75,10000.0,3.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1115078400,1115026046,1115066365,14.72,14.41,1024,83,11.87,75,10000.0,4.6,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1115164800,1115112474,1115152726,14.21,14.01,1024,89,12.42,75,8000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1115251200,1115198902,1115239089,15.69,15.43,1025,81,12.44,0,10000.0,3.1,170,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1115337600,1115285330,1115325453,16.45,16.47,1024,89,14.63,20,6000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1115424000,1115371758,1115411817,17.86,17.71,1021,77,13.78,0,8000.0,1.5,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1115510400,1115458186,1115498183,18.08,17.95,1023,77,13.99,20,9000.0,2.1,170,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1115596800,1115544615,1115584549,18.0,18.07,1025,85,15.44,75,7000.0,5.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1115683200,1115631043,1115670917,18.38,18.57,1023,88,16.36,40,6000.0,3.1,170,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1115769600,1115717472,1115757285,19.09,19.01,1022,75,14.56,0,10000.0,2.6,100,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1115856000,1115803901,1115843655,19.74,19.31,1021,59,11.51,0,8000.0,2.1,190,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1115942400,1115890330,1115930025,20.26,20.33,1022,76,15.9,20,7000.0,1.5,110,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1116028800,1115976759,1116016397,21.48,21.2,1021,58,12.88,0,10000.0,2.1,90,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1116115200,1116063187,1116102770,21.0,21.06,1019,73,15.98,0,7000.0,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1116201600,1116149616,1116189144,20.59,20.17,1020,56,11.52,0,10000.0,0.0,0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1116288000,1116236045,1116275519,19.84,19.11,1018,47,8.21,0,10000.0,0.0,0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1116374400,1116322474,1116361895,21.22,20.81,1018,54,11.55,75,7000.0,2.1,140,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1116460800,1116408903,1116448272,20.58,20.57,1015,72,15.36,40,7000.0,1.5,100,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1116547200,1116495332,1116534650,20.17,20.23,1015,76,15.81,40,7000.0,1.5,110,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1116633600,1116581760,1116621029,22.6,22.22,1013,50,11.66,40,7000.0,2.6,30,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1116720000,1116668189,1116707409,19.19,19.62,1014,94,18.2,100,3000.0,3.6,330,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.47}
1116806400,1116754617,1116793791,14.73,14.58,1018,89,12.94,100,7000.0,2.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1116892800,1116841045,1116880173,17.83,17.97,1015,88,15.82,75,8000.0,2.1,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1116979200,1116927473,1116966557,18.91,19.34,1011,95,18.09,100,6000.0,2.6,130,"[{'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",
1117065600,1117013901,1117052942,16.2,16.25,1016,91,14.73,100,7000.0,2.6,160,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.11}
1117152000,1117100329,1117139328,14.81,14.7,1025,90,13.19,75,9000.0,2.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1117238400,1117186756,1117225715,15.95,15.87,1026,87,13.79,75,10000.0,2.6,110,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1117324800,1117273183,1117312103,15.85,15.84,1024,90,14.21,0,10000.0,1.5,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1117411200,1117359610,1117398492,17.72,17.69,1025,82,14.61,0,10000.0,1.5,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1117497600,1117446036,1117484882,18.21,18.65,1024,98,17.89,100,,1.52,120,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1117584000,1117532462,1117571273,18.37,18.56,1026,88,16.35,75,4000.0,1.5,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1117670400,1117618887,1117657666,19.11,19.35,1025,87,16.9,40,8000.0,2.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1117756800,1117705312,1117744059,19.0,19.28,1023,89,17.15,20,7000.0,3.1,230,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
