dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain,wind_gust
1327017600,1326962141,1327010292,19.89,20.23,1016,88,17.84,75,4000.0,3.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",,
1327104000,1327048585,1327096685,20.38,20.64,1017,83,17.4,0,8000.0,3.1,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1327190400,1327135030,1327183077,18.69,18.91,1018,88,16.66,75,8000.0,2.1,290,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1327276800,1327221474,1327269467,20.11,20.47,1016,88,18.06,0,10000.0,2.6,300,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1327363200,1327307919,1327355855,21.24,21.27,1015,71,15.78,0,10000.0,3.1,320,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1327449600,1327394363,1327442243,22.06,22.2,1017,72,16.78,0,10000.0,3.6,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1327536000,1327480807,1327528629,23.05,23.08,1014,64,15.88,0,10000.0,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1327622400,1327567251,1327615013,17.11,17.23,1018,90,15.46,100,3500.0,5.7,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.76},
1327708800,1327653695,1327701396,15.66,15.71,1018,93,14.53,100,4000.0,2.6,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 1},
1327795200,1327740139,1327787778,18.09,17.97,1017,77,14.0,75,10000.0,5.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1327881600,1327826582,1327874159,18.26,18.13,1016,76,13.96,0,10000.0,4.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1327968000,1327913025,1327960538,18.58,18.43,1015,74,13.86,0,10000.0,2.6,170,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1328054400,1327999468,1328046916,19.83,20.01,1016,82,16.67,75,7000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1328140800,1328085910,1328133293,20.8,21.02,1016,80,17.23,0,10000.0,3.1,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.38},
1328227200,1328172352,1328219668,23.1,23.45,1017,76,18.64,0,10000.0,2.6,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1328313600,1328258794,1328306042,24.37,24.61,1018,67,17.85,0,10000.0,3.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1328400000,1328345236,1328392415,24.77,24.71,1018,54,14.84,75,10000.0,3.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1328486400,1328431677,1328478787,24.63,24.69,1018,59,16.09,0,10000.0,2.6,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1328572800,1328518117,1328565157,25.07,24.7,1016,41,10.91,0,10000.0,3.1,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1328659200,1328604557,1328651526,23.56,23.96,1013,76,19.08,20,10000.0,0.0,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1328745600,1328690997,1328737894,24.68,25.01,1013,69,18.61,0,10000.0,2.6,200,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1328832000,1328777436,1328824261,23.72,23.92,1013,68,17.47,0,10000.0,2.6,220,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.66},
1328918400,1328863875,1328910627,21.24,21.72,1013,88,19.17,75,8000.0,2.6,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.32},
1329004800,1328950314,1328996991,19.68,20.05,1015,90,17.99,100,6000.0,3.1,170,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.37},
1329091200,1329036751,1329083355,20.6,21.07,1015,90,18.9,100,6000.0,2.1,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.56},
1329177600,1329123189,1329169717,21.58,21.91,1018,81,18.18,0,10000.0,4.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1329264000,1329209626,1329256078,20.89,21.12,1020,80,17.31,40,10000.0,0.0,0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1329350400,1329296062,1329342438,21.74,22.06,1020,80,18.14,40,7000.0,4.1,220,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1329436800,1329382498,1329428798,21.0,21.11,1020,75,16.4,40,10000.0,3.6,140,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1329523200,1329468933,1329515156,21.72,22.04,1019,80,18.12,20,8000.0,3.1,120,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1329609600,1329555368,1329601513,22.7,23.14,1018,81,19.27,0,5000.0,2.6,210,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1329696000,1329641802,1329687869,22.68,23.22,1017,85,20.03,0,10000.0,1.0,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1329782400,1329728236,1329774224,23.43,23.11,1016,49,12.12,75,10000.0,2.1,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1329868800,1329814669,1329860579,21.72,21.96,1015,77,17.51,0,10000.0,2.6,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1329955200,1329901102,1329946932,22.14,22.29,1014,72,16.86,40,10000.0,2.1,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1330041600,1329987534,1330033285,21.48,22.01,1015,89,19.59,75,7000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1330128000,1330073966,1330119636,21.7,22.09,1015,83,18.69,75,4000.0,6.2,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1330214400,1330160397,1330205987,22.56,23.17,1013,88,20.47,75,3000.0,3.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.32},
1330300800,1330246828,1330292337,23.97,24.28,1014,71,18.39,0,10000.0,2.1,150,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",,
1330387200,1330333258,1330378687,22.7,23.19,1017,83,19.66,40,6000.0,4.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1330473600,1330419688,1330465035,24.7,25.26,1017,78,20.61,0,10000.0,3.6,200,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1330560000,1330506117,1330551383,27.2,27.74,1016,52,16.5,0,10000.0,3.1,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1330646400,1330592546,1330637731,26.19,26.19,1015,54,16.16,0,10000.0,2.1,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1330732800,1330678974,1330724077,19.7,20.02,1019,88,17.66,75,5000.0,4.1,100,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",,
1330819200,1330765402,1330810423,20.7,20.78,1021,75,16.11,75,10000.0,3.1,120,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1330905600,1330851830,1330896769,21.2,21.33,1019,75,16.6,75,10000.0,4.6,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1330992000,1330938257,1330983113,21.7,21.91,1020,76,17.29,75,6000.0,5.7,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1331078400,1331024684,1331069458,20.7,20.84,1021,77,16.53,75,6000.0,6.0,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1331164800,1331111110,1331155801,20.2,20.29,1021,77,16.04,40,10000.0,6.0,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1331251200,1331197536,1331242145,20.85,20.87,1019,72,15.62,0,10000.0,3.1,150,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1331337600,1331283961,1331328488,19.7,19.74,1019,77,15.56,20,6000.0,3.0,180,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1331424000,1331370387,1331414830,19.2,19.47,1019,88,17.17,0,10000.0,2.0,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1331510400,1331456811,1331501172,20.2,20.65,1017,91,18.68,75,7000.0,2.1,260,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",,
1331596800,1331543236,1331587514,20.71,20.87,1017,78,16.74,0,7000.0,2.6,110,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1331683200,1331629660,1331673855,19.7,20.02,1015,88,17.66,75,6000.0,1.5,110,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",,
1331769600,1331716084,1331760196,24.2,24.43,1014,67,17.69,0,10000.0,4.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1331856000,1331802508,1331846537,18.7,19.05,1018,93,17.55,75,3000.0,4.6,170,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}, {'id': 201, 'main': 'Thunderstorm', 'description': 'thunderstorm with rain', 'icon': '11n'}]",{'1h': 0.26},
1331942400,1331888932,1331932878,19.7,19.89,1020,83,16.73,75,6000.0,6.0,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.12},
1332028800,1331975355,1332019218,17.7,17.54,1020,77,13.62,75,10000.0,5.0,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1332115200,1332061778,1332105559,18.2,18.09,1019,77,14.11,40,10000.0,5.0,120,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1332201600,1332148201,1332191899,19.7,19.81,1018,80,16.16,0,10000.0,4.1,210,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1332288000,1332234624,1332278239,20.45,20.4,1017,71,15.02,90,,3.0,70,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1332374400,1332321046,1332364579,23.2,23.25,1013,64,16.02,0,10000.0,3.1,90,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1332460800,1332407469,1332450919,22.2,22.46,1011,76,17.77,40,7000.0,6.0,150,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.97},
1332547200,1332493891,1332537258,21.2,21.49,1014,81,17.81,20,10000.0,2.0,120,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.36},
1332633600,1332580313,1332623598,20.2,20.57,1017,88,18.15,75,8000.0,3.6,200,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1332720000,1332666735,1332709938,21.7,22.09,1017,83,18.69,75,10000.0,2.6,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1332806400,1332753158,1332796278,24.26,24.57,1016,70,18.44,0,7000.0,3.1,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1332892800,1332839580,1332882618,20.79,21.2,1017,87,18.55,0,10000.0,4.0,310,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1332979200,1332926002,1332968959,14.77,14.29,1020,76,10.59,75,5000.0,4.0,150,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1333065600,1333012424,1333055299,18.69,18.81,1023,84,15.93,75,5000.0,4.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1333152000,1333098846,1333141640,19.26,19.49,1023,86,16.86,75,3000.0,4.0,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1333238400,1333185268,1333227980,19.22,19.29,1022,80,15.69,100,6000.0,3.1,180,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1333324800,1333271690,1333314322,19.26,19.51,1020,87,17.04,75,7000.0,4.1,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1333411200,1333358112,1333400663,20.21,20.4,1019,81,16.85,75,6000.0,3.6,190,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1333497600,1333444534,1333487005,20.7,20.99,1018,83,17.71,75,3000.0,3.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1333584000,1333530957,1333573347,21.2,21.62,1017,86,18.77,75,6000.0,3.1,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1333670400,1333617379,1333659689,23.1,23.16,1015,65,16.17,0,10000.0,2.6,320,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1333756800,1333703801,1333746032,20.35,20.48,1017,78,16.39,40,10000.0,2.6,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1333843200,1333790224,1333832375,21.73,22.02,1016,79,17.93,75,5000.0,3.6,150,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",,
1333929600,1333876647,1333918718,20.71,20.74,1019,73,15.7,75,7000.0,7.7,210,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",,
1334016000,1333963070,1334005062,20.79,20.96,1020,78,16.82,75,10000.0,3.6,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1334102400,1334049493,1334091407,21.2,21.46,1021,80,17.61,75,5000.0,5.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1334188800,1334135916,1334177752,20.28,20.77,1021,92,18.94,0,6000.0,1.5,230,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1334275200,1334222339,1334264098,20.72,21.3,1018,94,19.72,0,8000.0,1.0,70,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1334361600,1334308763,1334350444,21.29,21.8,1017,89,19.4,100,3000.0,3.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1334448000,1334395187,1334436791,23.83,24.15,1014,72,18.48,0,10000.0,1.5,350,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",,
1334534400,1334481611,1334523138,20.21,20.45,1018,83,17.23,75,6000.0,6.7,190,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.32},
1334620800,1334568035,1334609486,18.7,18.64,1019,77,14.59,75,10000.0,6.2,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1334707200,1334654459,1334695835,19.2,19.19,1023,77,15.07,75,10000.0,5.1,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1334793600,1334740884,1334782184,18.83,18.86,1022,80,15.31,75,10000.0,4.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1334880000,1334827309,1334868534,19.2,19.32,1018,82,16.05,20,10000.0,2.6,140,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,
1334966400,1334913734,1334954885,20.79,21.25,1015,89,18.91,0,5000.0,2.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335052800,1335000159,1335041236,18.32,18.51,1017,88,16.3,75,10000.0,3.1,320,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.21},
1335139200,1335086585,1335127588,17.17,17.21,1020,87,14.99,100,3500.0,3.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335225600,1335173010,1335213941,17.7,17.67,1019,82,14.59,100,5000.0,3.1,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335312000,1335259436,1335300295,17.82,17.8,1018,82,14.71,75,7000.0,3.6,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1335398400,1335345863,1335386650,20.35,20.61,1017,83,17.37,75,4000.0,2.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335484800,1335432289,1335473005,19.2,19.6,1011,93,18.04,75,5000.0,2.1,30,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335571200,1335518716,1335559362,17.74,17.87,1018,88,15.73,75,5000.0,3.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335657600,1335605142,1335645719,18.7,18.92,1014,88,16.67,75,4000.0,2.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335744000,1335691569,1335732077,18.7,18.92,1016,88,16.67,75,8000.0,2.1,310,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",{'1h': 8.87},
1335830400,1335777997,1335818436,13.7,13.35,1019,85,11.23,100,4000.0,3.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1335916800,1335864424,1335904796,11.29,10.49,1023,77,7.41,0,10000.0,3.1,190,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1336003200,1335950852,1335991157,15.72,15.57,1026,85,13.21,75,10000.0,5.1,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1336089600,1336037280,1336077519,17.24,17.19,1026,83,14.33,40,10000.0,2.6,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1336176000,1336123707,1336163882,17.2,17.2,1024,85,14.66,75,10000.0,3.6,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1336262400,1336210136,1336250245,18.18,18.12,1022,79,14.48,75,10000.0,3.6,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1336348800,1336296564,1336336610,17.38,17.34,1024,83,14.47,40,10000.0,3.1,180,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1336435200,1336382992,1336422976,17.38,17.26,1027,80,13.9,40,10000.0,3.6,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1336521600,1336469421,1336509342,17.2,17.12,1024,82,14.1,75,4000.0,4.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1336608000,1336555849,1336595710,17.74,17.74,1019,83,14.82,40,5000.0,2.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",,
1336694400,1336642278,1336682079,18.69,18.49,1016,72,13.55,0,10000.0,1.0,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1336780800,1336728707,1336768449,18.61,18.43,1016,73,13.68,0,10000.0,1.0,60,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1336867200,1336815136,1336854820,18.32,18.43,1015,85,15.76,75,10000.0,3.6,320,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1336953600,1336901565,1336941192,16.15,16.07,1019,86,13.81,100,6000.0,3.6,110,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",,
1337040000,1336987994,1337027565,14.19,14.04,1022,91,12.74,100,3000.0,5.7,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.27},
1337126400,1337074422,1337113939,15.21,14.98,1022,84,12.53,100,4000.0,4.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.15},
1337212800,1337160851,1337200314,15.84,15.62,1025,82,12.78,75,10000.0,4.1,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
1337299200,1337247280,1337286690,14.41,14.1,1023,84,11.74,40,10000.0,4.1,140,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1337385600,1337333709,1337373067,14.41,14.1,1024,84,11.74,40,10000.0,4.6,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,
1337472000,1337420138,1337459446,15.35,15.08,1023,82,12.3,0,10000.0,3.1,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1337558400,1337506566,1337545825,17.6,17.48,1024,79,13.92,0,10000.0,2.6,150,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",,
1337644800,1337592995,1337632206,17.24,17.06,1024,78,13.37,75,10000.0,2.6,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",,
