dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain
1170892800,1170838169,1170885118,21.87,22.57,1017,94,20.86,100,5000.0,4.6,110,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",{'1h': 1.84}
1170979200,1170924608,1170971485,21.42,22.07,1019,94,20.41,100,2300.0,1.0,330,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1171065600,1171011048,1171057852,23.62,23.92,1021,72,18.28,0,10000.0,2.6,140,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1171152000,1171097486,1171144217,24.71,25.09,1018,71,19.1,0,10000.0,1.5,300,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1171238400,1171183924,1171230581,18.68,18.82,1018,85,16.11,75,8000.0,7.2,190,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.15}
1171324800,1171270362,1171316944,17.56,17.46,1018,80,14.07,40,10000.0,4.1,140,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1171411200,1171356799,1171403306,18.17,18.18,1016,82,15.05,75,10000.0,5.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1171497600,1171443236,1171489667,19.13,19.24,1015,82,15.99,40,10000.0,4.1,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1171584000,1171529672,1171576027,20.29,20.59,1016,85,17.69,75,5000.0,3.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1171670400,1171616108,1171662386,21.89,22.3,1014,83,18.87,40,5000.0,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1171756800,1171702543,1171748744,25.18,25.4,1013,63,17.64,20,10000.0,2.1,160,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1171843200,1171788978,1171835101,22.86,23.58,1014,91,21.31,40,6000.0,2.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1171929600,1171875412,1171921457,21.76,22.21,1016,85,19.13,75,9000.0,5.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1172016000,1171961846,1172007812,21.67,22.35,1017,94,20.66,100,4000.0,3.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1172102400,1172048279,1172094166,22.84,23.32,1019,82,19.61,75,10000.0,2.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1172188800,1172134711,1172180519,23.39,23.87,1021,80,19.74,0,10000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1172275200,1172221143,1172266871,24.52,24.96,1021,74,19.58,20,10000.0,3.1,150,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1172361600,1172307575,1172353223,25.23,25.17,1019,52,14.68,40,10000.0,3.1,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1172448000,1172394006,1172439573,20.59,20.69,1019,76,16.21,0,10000.0,1.0,20,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1172534400,1172480437,1172525923,20.2,20.36,1019,80,16.64,75,9000.0,1.0,80,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1172620800,1172566867,1172612272,22.13,22.51,1018,81,18.72,0,10000.0,1.0,60,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.96}
1172707200,1172653296,1172698621,22.89,23.38,1018,82,19.65,75,10000.0,0.0,0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1172793600,1172739725,1172784969,23.75,24.01,1018,70,17.95,20,10000.0,0.0,0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1172880000,1172826154,1172871316,24.78,24.88,1015,60,16.49,20,10000.0,2.1,190,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1172966400,1172912582,1172957662,22.24,22.71,1021,84,19.41,40,10000.0,1.5,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1173052800,1172999010,1173044008,21.86,22.37,1017,87,19.6,0,7000.0,2.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1173139200,1173085438,1173130353,23.46,23.66,1016,69,17.45,20,10000.0,1.5,120,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1173225600,1173171865,1173216698,22.86,23.47,1023,87,20.58,75,8000.0,2.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1173312000,1173258291,1173303042,21.65,21.99,1021,81,18.25,40,8000.0,2.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1173398400,1173344717,1173389386,23.36,23.94,1017,84,20.5,40,8000.0,4.6,180,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",
1173484800,1173431143,1173475729,23.18,23.59,1017,78,19.13,75,10000.0,2.1,100,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1173571200,1173517569,1173562072,22.28,22.7,1018,82,19.06,75,10000.0,1.0,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1173657600,1173603994,1173648414,21.63,22.2,1019,90,19.92,75,8000.0,2.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1173744000,1173690418,1173734756,22.34,22.95,1019,89,20.44,100,6000.0,3.6,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1173830400,1173776843,1173821097,22.35,22.94,1019,88,20.27,75,7000.0,3.1,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1173916800,1173863267,1173907439,20.21,20.53,1019,86,17.79,40,8000.0,2.1,340,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1174003200,1173949691,1173993780,23.35,23.36,1012,62,15.66,40,10000.0,1.5,310,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1174089600,1174036115,1174080121,20.69,21.19,1017,91,19.17,75,8000.0,1.0,130,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.36}
1174176000,1174122538,1174166461,19.62,20.2,1014,98,19.3,98,,2.42,137,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.21}
1174262400,1174208962,1174252802,21.71,22.34,1011,92,20.35,97,,3.42,329,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1174348800,1174295385,1174339142,20.72,20.65,1016,69,14.83,0,10000.0,3.6,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1174435200,1174381807,1174425482,20.96,20.5,1017,53,11.03,40,10000.0,4.1,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1174521600,1174468230,1174511822,20.57,20.8,1018,81,17.2,0,10000.0,2.6,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1174608000,1174554653,1174598162,20.91,21.22,1018,83,17.92,75,5000.0,2.1,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1174694400,1174641075,1174684502,21.11,21.47,1021,84,18.3,75,6000.0,1.5,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1174780800,1174727497,1174770842,21.44,21.68,1021,78,17.45,0,10000.0,1.5,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1174867200,1174813920,1174857181,20.71,21.0,1020,83,17.72,75,8000.0,3.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1174953600,1174900342,1174943521,22.04,22.49,1019,84,19.21,0,10000.0,2.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175040000,1174986764,1175029861,22.75,23.2,1020,81,19.32,0,10000.0,1.5,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175126400,1175073186,1175116202,23.1,23.08,1020,62,15.43,0,10000.0,1.5,180,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1175212800,1175159608,1175202542,21.71,22.05,1019,81,18.31,75,8000.0,5.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175299200,1175246030,1175288882,23.2,23.82,1018,86,20.73,20,8000.0,3.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175385600,1175332452,1175375223,24.04,24.54,1017,78,19.97,75,10000.0,0.0,0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1175472000,1175418874,1175461564,22.28,22.73,1020,83,19.25,75,7000.0,2.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175558400,1175505296,1175547905,22.89,23.4,1019,83,19.85,40,8000.0,3.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175644800,1175591718,1175634246,23.81,24.49,1017,86,21.33,75,7000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175731200,1175678141,1175720588,21.43,21.82,1018,84,18.61,20,10000.0,2.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175817600,1175764563,1175806930,18.72,18.95,1021,88,16.69,40,10000.0,3.6,160,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1175904000,1175850985,1175893273,19.24,19.31,1021,80,15.71,100,10000.0,4.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1175990400,1175937408,1175979616,20.6,20.99,1018,87,18.36,75,4000.0,1.5,110,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1176076800,1176023830,1176065959,19.55,19.88,1016,89,17.69,40,10000.0,4.1,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1176163200,1176110253,1176152303,18.69,18.89,1016,87,16.48,75,10000.0,5.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1176249600,1176196676,1176238647,18.46,18.63,1020,87,16.26,75,7000.0,4.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1176336000,1176283099,1176324991,21.42,21.97,1021,90,19.71,75,4500.0,3.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1176422400,1176369523,1176411337,21.61,22.02,1022,84,18.79,40,8000.0,2.6,130,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1176508800,1176455946,1176497682,20.22,20.54,1022,86,17.8,75,8000.0,3.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1176595200,1176542370,1176584029,20.1,20.39,1023,85,17.5,40,10000.0,3.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1176681600,1176628794,1176670376,20.84,21.15,1023,83,17.85,75,8000.0,3.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1176768000,1176715218,1176756723,19.96,20.15,1021,82,16.8,40,10000.0,3.1,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1176854400,1176801642,1176843071,19.43,19.6,1020,83,16.47,75,10000.0,4.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1176940800,1176888066,1176929420,19.54,19.77,1022,85,16.95,75,7000.0,3.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1177027200,1176974491,1177015770,20.11,20.34,1023,83,17.13,40,10000.0,3.1,150,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1177113600,1177060916,1177102120,20.57,20.82,1022,82,17.39,75,8000.0,3.1,180,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.15}
1177200000,1177147341,1177188471,20.31,20.69,1021,88,18.26,75,4000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1177286400,1177233766,1177274823,20.57,20.85,1021,83,17.58,75,9000.0,3.1,120,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1177372800,1177320192,1177361175,21.18,21.65,1019,88,19.11,40,3000.0,0.5,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1177459200,1177406618,1177447528,22.4,22.73,1017,78,18.38,0,10000.0,1.5,140,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1177545600,1177493044,1177533882,23.24,23.34,1016,66,16.54,0,10000.0,1.0,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1177632000,1177579470,1177620237,22.11,22.54,1015,83,19.09,75,10000.0,2.6,330,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}]",
1177718400,1177665896,1177706593,15.38,15.3,1025,89,13.58,100,6000.0,6.7,190,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.23}
1177804800,1177752323,1177792950,16.64,16.42,1026,79,12.99,75,10000.0,3.6,150,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1177891200,1177838750,1177879307,17.75,17.88,1022,88,15.74,0,10000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1177977600,1177925177,1177965665,17.41,17.48,1022,87,15.23,75,10000.0,2.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1178064000,1178011604,1178052025,16.93,17.05,1021,91,15.45,40,8000.0,1.5,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1178150400,1178098032,1178138385,18.42,18.09,1020,68,12.41,0,10000.0,2.6,190,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1178236800,1178184459,1178224746,18.69,18.89,1023,87,16.48,75,10000.0,4.6,180,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1178323200,1178270887,1178311108,17.7,17.8,1023,87,15.51,75,7000.0,3.6,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1178409600,1178357315,1178397471,19.48,19.52,1020,78,15.55,0,10000.0,1.5,160,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1178496000,1178443743,1178483835,20.04,19.41,1018,50,9.31,0,10000.0,2.1,330,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1178582400,1178530172,1178570200,18.97,18.88,1017,75,14.44,0,10000.0,2.1,170,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1178668800,1178616600,1178656566,18.58,18.87,1019,91,17.08,100,10000.0,4.1,210,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1178755200,1178703029,1178742933,9.86,8.59,1027,85,7.46,20,7000.0,2.6,200,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1178841600,1178789457,1178829301,13.4,12.75,1027,75,9.06,0,10000.0,3.6,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1178928000,1178875886,1178915670,16.02,15.74,1025,79,12.38,0,10000.0,2.1,230,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1179014400,1178962315,1179002040,17.25,17.22,1025,84,14.52,0,10000.0,0.0,0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1179100800,1179048744,1179088412,17.83,17.63,1020,75,13.34,0,10000.0,3.6,50,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1179187200,1179135173,1179174784,17.65,17.9,1021,93,16.5,75,7000.0,4.6,180,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.22}
1179273600,1179221602,1179261157,16.98,17.01,1021,87,14.8,75,6000.0,2.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1179360000,1179308030,1179347531,19.91,19.13,1019,45,7.64,0,10000.0,1.5,350,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1179446400,1179394459,1179433907,19.51,19.81,1020,88,17.47,75,4000.0,1.5,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1179532800,1179480888,1179520283,17.77,17.85,1022,86,15.4,75,9000.0,0.5,150,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.16}
1179619200,1179567317,1179606661,15.11,15.05,1023,91,13.65,100,5000.0,3.6,140,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.2}
1179705600,1179653746,1179693040,16.91,17.03,1021,91,15.43,100,5000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1179792000,1179740174,1179779419,21.1,20.68,1016,54,11.44,20,10000.0,2.6,30,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1179878400,1179826603,1179865800,17.17,17.16,1015,85,14.63,40,10000.0,5.1,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1179964800,1179913031,1179952182,15.73,15.66,1015,88,13.75,40,10000.0,2.1,280,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.15}
1180051200,1179999459,1180038565,9.21,6.98,1023,83,6.48,40,10000.0,4.1,190,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1180137600,1180085887,1180124949,11.61,11.05,1023,85,9.18,75,10000.0,4.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1180224000,1180172315,1180211335,13.31,13.05,1019,90,11.71,0,10000.0,1.0,130,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1180310400,1180258742,1180297721,14.96,14.65,1019,82,11.92,0,10000.0,2.6,340,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1180396800,1180345169,1180384109,14.45,14.04,1019,80,11.05,0,10000.0,1.5,240,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1180483200,1180431596,1180470497,10.98,10.43,1022,88,9.07,100,10000.0,5.7,210,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1180569600,1180518022,1180556887,10.18,9.55,1027,88,8.28,75,9000.0,4.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1180656000,1180604449,1180643278,12.77,12.37,1022,87,10.66,0,8000.0,2.1,100,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1180742400,1180690874,1180729670,21.95,21.82,1016,62,14.34,0,10000.0,5.7,360,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
