dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,clouds,visibility,wind_speed,wind_deg,weather,rain
1066608000,1066552208,1066597958,23.42,22.47,1017,25,2.29,40,10000.0,2.1,170,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1066694400,1066638559,1066684387,17.27,17.38,1020,89,15.44,100,5000.0,5.1,180,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1066780800,1066724910,1066770816,20.16,20.24,1014,77,16.0,100,7000.0,2.1,300,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1066867200,1066811261,1066857246,16.89,16.93,1018,88,14.89,75,9000.0,2.6,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1066953600,1066897614,1066943677,16.23,16.28,1022,91,14.76,100,10000.0,4.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1067040000,1066983968,1067030108,19.72,20.02,1021,87,17.5,100,6000.0,2.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1067126400,1067070323,1067116539,22.81,22.45,1015,50,11.85,0,10000.0,3.1,120,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",
1067212800,1067156679,1067202971,24.71,24.8,1013,60,16.43,75,10000.0,3.1,240,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1067299200,1067243035,1067289404,18.46,18.84,1021,95,17.64,100,4000.0,3.1,170,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",{'1h': 1.08}
1067385600,1067329393,1067375837,17.47,17.75,1022,95,16.66,100,5000.0,0.0,0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.87}
1067472000,1067415752,1067462270,18.24,18.31,1021,84,15.49,75,10000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1067558400,1067502112,1067548705,17.43,17.71,1019,95,16.62,100,3000.0,6.2,170,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1067644800,1067588473,1067635139,19.49,19.79,1016,88,17.45,75,6000.0,4.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1067731200,1067674835,1067721575,18.98,19.36,1017,93,17.82,100,10000.0,3.1,170,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.12}
1067817600,1067761199,1067808010,12.9,12.67,1021,93,11.8,75,7000.0,5.1,180,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.44}
1067904000,1067847563,1067894447,12.4,11.92,1021,85,9.95,75,10000.0,4.6,200,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.1}
1067990400,1067933929,1067980883,14.1,13.63,1021,79,10.52,75,10000.0,7.2,130,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1068076800,1068020296,1068067320,14.82,14.81,1020,94,13.86,75,6000.0,5.1,130,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.12}
1068163200,1068106664,1068153758,15.82,15.83,1017,91,14.35,75,5000.0,4.6,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1068249600,1068193033,1068240196,16.25,16.12,1015,84,13.55,0,10000.0,3.1,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1068336000,1068279403,1068326635,17.61,17.72,1016,88,15.6,100,7000.0,2.6,190,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1068422400,1068365775,1068413074,19.8,19.4,1017,60,11.82,86,9900.0,1.0,200,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1068508800,1068452148,1068499513,18.67,18.6,1019,77,14.56,20,7000.0,4.1,200,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1068595200,1068538523,1068585953,20.22,20.41,1016,81,16.86,100,8000.0,2.6,210,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1068681600,1068624898,1068672393,25.73,25.61,1013,48,13.9,20,10000.0,2.6,70,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1068768000,1068711275,1068758834,20.2,20.44,1015,83,17.22,75,10000.0,2.6,340,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.68}
1068854400,1068797654,1068845275,16.63,16.59,1021,86,14.28,100,9000.0,5.1,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1068940800,1068884033,1068931716,18.98,19.21,1019,87,16.77,100,5000.0,2.1,190,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1069027200,1068970414,1069018157,23.14,23.13,1015,62,15.47,75,10000.0,2.1,290,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1069113600,1069056797,1069104599,21.21,21.63,1014,86,18.78,40,10000.0,6.2,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1069200000,1069143181,1069191041,23.91,24.05,1011,65,16.93,40,10000.0,7.7,350,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1069286400,1069229566,1069277483,20.53,20.44,1013,69,14.65,20,10000.0,5.1,330,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1069372800,1069315952,1069363925,17.93,17.76,1020,76,13.64,75,10000.0,7.7,140,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1069459200,1069402340,1069450368,16.32,16.25,1023,86,13.98,100,8000.0,4.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1069545600,1069488730,1069536810,18.6,18.84,1019,89,16.75,100,6000.0,2.6,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1069632000,1069575120,1069623253,21.67,21.8,1017,73,16.62,100,9900.0,4.1,340,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1069718400,1069661513,1069709695,21.8,22.28,1015,86,19.35,75,10000.0,3.1,10,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1069804800,1069747906,1069796138,21.93,21.77,1015,61,14.07,99,9900.0,2.6,60,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 2.19}
1069891200,1069834301,1069882580,21.02,21.37,1016,84,18.21,40,10000.0,2.1,40,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.35}
1069977600,1069920697,1069969023,21.72,22.11,1014,83,18.71,75,10000.0,3.6,310,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1070064000,1070007095,1070055465,17.58,17.85,1015,94,16.6,100,7000.0,5.1,180,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.11}
1070150400,1070093494,1070141908,16.7,16.85,1017,93,15.56,100,4500.0,5.1,180,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1070236800,1070179895,1070228350,19.09,19.61,1015,98,18.77,100,3000.0,3.6,170,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1070323200,1070266297,1070314792,21.5,21.69,1011,76,17.09,40,10000.0,3.1,340,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1070409600,1070352700,1070401233,21.72,22.17,1013,85,19.09,40,7000.0,2.1,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1070496000,1070439105,1070487675,22.1,22.72,1015,90,20.38,100,8000.0,2.1,130,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",
1070582400,1070525511,1070574116,22.63,22.99,1011,78,18.6,40,10000.0,3.1,120,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1070668800,1070611919,1070660557,21.64,22.16,1012,88,19.57,100,9900.0,3.1,30,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.03}
1070755200,1070698328,1070746997,18.89,19.11,1017,87,16.68,75,6000.0,6.2,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1070841600,1070784738,1070833437,19.52,19.77,1017,86,17.12,100,6000.0,3.1,140,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}]",
1070928000,1070871150,1070919876,24.25,24.56,1011,70,18.43,20,10000.0,5.1,20,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",
1071014400,1070957563,1071006315,21.08,21.33,1017,80,17.5,75,10000.0,3.1,340,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1071100800,1071043977,1071092754,20.35,20.69,1019,86,17.93,75,7000.0,3.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1071187200,1071130393,1071179191,24.61,24.72,1014,61,16.59,40,10000.0,4.1,330,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1071273600,1071216810,1071265629,20.29,20.52,1019,82,17.12,75,10000.0,3.6,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1071360000,1071303228,1071352065,20.56,20.94,1019,87,18.32,100,8000.0,3.6,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1071446400,1071389647,1071438501,21.51,21.99,1019,87,19.26,75,10000.0,3.1,170,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1071532800,1071476068,1071524936,23.74,24.26,1016,80,20.08,75,10000.0,4.1,130,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1071619200,1071562490,1071611370,21.04,21.26,1019,79,17.26,40,10000.0,7.2,200,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.16}
1071705600,1071648913,1071697804,16.29,16.38,1023,92,14.99,100,6000.0,7.7,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1071792000,1071735337,1071784237,17.98,18.13,1024,88,15.96,100,10000.0,4.6,140,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",
1071878400,1071821763,1071870669,19.93,20.28,1023,88,17.88,75,7000.0,2.1,160,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",
1071964800,1071908189,1071957100,21.25,21.81,1019,91,19.72,40,6000.0,2.1,120,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1072051200,1071994617,1072043530,21.02,21.53,1015,90,19.32,40,10000.0,4.1,90,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",
1072137600,1072081045,1072129959,22.03,22.27,1012,76,17.61,40,10000.0,2.1,310,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11n'}, {'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'1h': 1.1}
1072224000,1072167475,1072216387,18.87,19.19,1019,91,17.37,100,8000.0,7.2,160,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}, {'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.7}
1072310400,1072253906,1072302814,16.25,16.25,1023,89,14.44,100,10000.0,6.2,160,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1072396800,1072340337,1072389240,17.22,17.45,1020,94,16.25,100,,4.71,132,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'1h': 0.17}
1072483200,1072426770,1072475665,18.69,18.91,1019,88,16.66,75,8000.0,4.1,130,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1072569600,1072513204,1072562089,19.85,20.03,1016,82,16.69,0,8000.0,2.1,140,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1072656000,1072599638,1072648511,20.96,20.94,1014,70,15.29,99,10000.0,3.6,90,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",
1072742400,1072686073,1072734933,20.58,20.89,1016,84,17.78,75,9000.0,2.6,90,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
1072828800,1072772509,1072821354,22.36,22.95,1017,88,20.28,75,7000.0,2.1,150,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",
